,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
COL2A1,-0.03710651346219426,0.04241969137875354,0.027295843270383743,0.017192438115815924,-0.032435729187006594,0.02741705376952573,0.02795226457380277,-0.009114979214293564,0.05811954976466945,0.04153487721501062,0.005409785950313668,0.04189833181362601,0.007602427627395178,0.026348182411054737,0.10222918703575548,0.004730373487524316
HAPLN1,-0.005507639016235161,0.07723499454257353,0.016370614443396467,0.01191164364380346,0.011923203617778625,0.020205272799703643,0.06884520093637635,0.016257571488857692,0.029653945528268787,0.004075204712181911,0.02557480461296848,0.016813187058131063,-0.03408937392285251,-0.0376368972552565,0.11999718523417063,-0.05588631678105568
NGEF,-0.01812741101161404,0.02981508246694871,0.04188653097051481,-0.04544604778829984,-0.02427183960695801,0.02301982744322459,0.01087106710796769,0.08692205393956465,-0.01812506360216047,0.10229453238552294,0.02296456077568056,0.03612938165606137,-0.03524341919864731,0.018977743333159224,0.0713402258783975,-0.0844863000801093
NKD2,-0.01471281510806623,-0.00729282520852869,0.06699118949861721,-0.043888971143141525,0.0071676112256304015,-0.057615813918093936,0.022955949951726957,-0.030078243301874752,-0.0028006738842407536,0.03442368413933241,0.07178111605349193,0.061702516322253015,-0.040925974084275146,-0.028142490083186478,0.007151174463955853,0.038348695943016396
ANGPTL2,0.017014916258989425,0.09495401654203656,0.019460622132466132,0.024156061711006194,0.03523881152089084,0.03001028310082121,0.060205857912714336,-0.003252975380684138,-0.027024592526686844,-0.005424764437055618,-0.024052992572496084,0.009968813695778275,-0.002816332490409445,0.013816766381701548,0.04914218692002921,0.0007963422502089614
SFRP4,0.06262483012373918,0.016905470517806713,0.03710754016263747,-0.047030316156377636,0.038072773530242354,-0.009808579204838018,0.010678152564838362,-0.0207146194707601,0.025687429548268338,-0.0020826525156016516,-0.014883601612669821,-0.015160564947409215,0.02649221714771277,-0.07955976805491291,-0.03341679633496948,0.025155189923986337
C1QB,0.07193396152572977,-0.03358599349441578,-0.013557875119027936,0.023577205326804435,-0.037291565296224266,-0.030178006851890704,0.07771932378575183,0.05256765791857057,-0.017135160389211118,-0.03184251505667228,0.03319744736382212,-0.004774376339312349,0.01632358598689167,0.0065319120345676135,-0.019914367019062847,0.021359716794425908
FNDC1,0.021323466230371138,0.060403194369196965,0.0515267548707336,-0.03316167376944453,-0.0006707817776087964,0.03233786930409057,0.041989804083799,0.04670978001045481,0.02332483633928386,-0.03400634730872214,0.018835658133146957,-0.016992595817019188,-0.022832551913401878,-0.05190456639022248,0.014121609422201763,-0.04911810228754799
CD84,0.03686845271653863,-0.08511009590286363,0.03817407205403033,-0.011452572795498536,0.058286851299058785,0.05838095984340277,0.0066951502618431,-0.049476752220986284,0.06870503801732336,-0.006154642115713585,-0.036330511464757895,-0.013508571597219859,0.01805126304083482,-0.02142038033647861,-0.00032433738823762354,-0.022923714589357855
POSTN,0.020969316339757436,0.07688687777515256,0.017424087797552282,0.009116158064516303,0.03061061196501381,0.0355333283066086,0.020784959863537178,-0.03503120776350886,0.002158429806382028,-0.0425273688765221,0.04815659798547682,-0.033570982676156456,0.004782019861761245,-0.028423521169693895,0.0018053084324120682,0.012575033510046284
C1S,0.06839464271258928,0.031214006140122944,0.03209840957538523,-0.038507167151711215,0.002293428125081133,-0.04987138868311013,0.02626127224529336,0.007930627664754449,-0.006717715706956806,0.008440292625262785,-0.03512244048646403,-0.008076718584126816,0.03376954730283402,0.013113852704897257,-0.07572998719030907,-0.018519785959959255
THBS2,0.03944683308759394,0.08513744172939301,0.020785928155970846,0.005842860663098798,0.03452908919865841,0.044321142064236575,0.024346999958790697,0.013370826914885864,0.028119703576152465,-0.018012375956577193,-0.027247937718159566,-0.03152189171249002,-0.022280092771727933,0.009021946883201407,0.056457911609590086,-0.026757940928789435
FBLN2,0.03651650597944681,0.05168008084374803,0.028594796635707402,0.010649301333124979,-0.048124763958488456,0.04513655023206488,0.008472726888559285,0.044929846836071693,-0.023757999900066176,0.02918230843117082,-0.024212732652513426,0.0135844638761128,-0.030492905188766344,-0.029538179367755366,-0.061322821812416835,-0.06527866087206782
CRYAB,-0.0042398530525513105,-0.019911924334040064,0.0356861956225822,-0.02751270817540828,-0.0063731974066176846,0.024392690185120258,-0.03296173141161112,0.017336057868833084,0.027151990514176036,0.13030845513438183,-0.0492738418993732,0.051645642371677576,-0.0502275063804537,-0.013479163701625907,0.034237251104551905,0.057448431320808666
SEMA3B,-0.02489713220046712,0.03354408971635334,0.03257017674094183,-0.00021853158397313732,-0.044721905178641365,0.0996007648022694,0.03214675305089334,0.05770193387750784,0.027370594226087737,0.048218706579820775,0.02092456461119002,-0.002016828285096252,-0.026202124288974706,0.025223728883607584,-0.011335060629198463,-0.023523605469519947
CXCL14,0.05341945850640999,0.04577299077427723,0.040658285808923285,-0.03881278354362493,-0.013032586998054138,0.00178852486901597,0.024635605478781387,0.022667487603798664,-0.007079523362966747,0.01159002773552921,0.01841972585255489,0.08353152023128771,-0.011647025519723617,-0.015817130104022914,-0.013284420874464005,-0.009995813945324339
TGM2,0.06328331021464169,-0.036562280778123984,0.006755344013403468,0.04725393798402388,-0.023233415891939415,0.012151554636275607,-0.0028352911053626875,-0.007629631704698926,-0.03671464550229491,0.037253926767773,-0.024506162331694004,-0.01843039255544084,0.023359773499708854,0.026188761133761198,-0.012570097004329817,0.031384120020003556
PI15,0.030920330514692503,0.06611385133297455,0.023936535766283403,0.02259322336129083,0.0034346811270461273,0.027313039870431037,-0.0012869918810427938,0.012923840038151755,0.03032987252080359,0.01925289323342505,-0.009865185936435998,0.06400106463602362,-0.04422684321549172,-0.006952499428875562,0.013111319178535929,0.04356051245553193
DLX3,-0.055494614867622034,-0.07051729803600396,0.06389329751076527,-0.009964915118717563,-0.04374245056762975,0.019786045291316237,0.001835676769025756,0.03648198117999787,-0.022736343216410465,0.00653690270372236,0.0020482041903591096,0.02507742898270108,0.012262931343602672,-0.008263725720849636,-0.008740783800716164,-0.001123370191823962
IGF2BP2,-0.025199928375775785,-0.0008829453225016565,0.015826320666070783,0.04413713789455519,-0.007595482433848757,-0.013041674507064763,-0.015438888112352653,0.003545082881733599,0.05752179445157996,0.013969415957392595,0.0016753108707810178,-0.06103149362763276,-0.024450359086498754,0.06790606837210192,0.06104894635590354,0.005589578785189741
