,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
CIRBP,0.07275561,0.1504023,0.042538512,-0.010634287,-0.04826828,-0.09553189,-0.046357337,0.011581141,-0.083594866,-0.013276234,0.056607597,0.1894177,0.14822756
NPTX2,-0.00045761015,0.009180645,0.033724956,0.074538946,0.058628097,-0.010738404,0.15138479,0.036855854,-0.006171274,-0.08537724,0.14509115,-0.08109372,-0.23538378
PARP14,0.19853552,-0.04308205,0.08478528,0.056778938,0.009650577,-0.030768711,-0.11737634,-0.18543486,-0.18083186,-0.042955387,-0.114895724,-0.025858697,0.20448917
DDAH1,0.0053240363,0.06430853,0.005248595,0.06475917,0.24361871,-0.058277555,-0.21546313,-0.033379897,0.0049415594,-0.11677519,0.091551565,0.11119025,-0.097931534
GNAZ,-0.08757461,0.048949324,0.028276663,0.08284945,0.033362012,-0.0045777825,-0.11066204,0.10668884,-0.26296562,-0.0385205,0.07215809,-0.10117699,0.049512226
LMOD1,0.0058787116,0.2272866,-0.0037045828,-0.032643393,0.0039553675,-0.16362616,0.069050826,0.1074169,0.0579334,-0.008725638,0.012379298,-0.0674442,0.1459775
HIC1,0.071735874,0.2410098,-0.05171967,0.009327209,0.070419386,-0.091068685,0.05215334,0.1392051,0.06898487,0.24365473,0.012708988,-0.13081391,0.13504462
CDKN2C,-0.026984045,0.024888914,0.10756112,0.20441587,-0.12262983,0.06747298,-0.055990096,0.022779949,-0.113104016,0.08675888,-0.06048336,0.052025795,0.18147437
TRIM22,0.25958794,-0.034975823,0.0139535805,0.0028598676,-0.013588903,-0.094381526,-0.012914882,-0.16786036,-0.19131027,-0.041309476,-0.1885982,-0.0063510654,0.14368843
MBNL3,0.043750543,0.007540122,0.07873844,0.13473283,-0.0435316,-0.0713909,-0.043305364,0.103018954,-0.15977699,0.006984225,0.084480345,0.06719109,-0.20598014
PDE3A,0.051694218,0.32524797,-0.075323924,-0.00065166474,0.04083097,-0.07195411,-0.11594123,0.0048905103,0.106307976,0.05582405,0.09930013,-0.08001832,-0.07881436
TFCP2L1,0.041072343,-0.024573168,0.15887262,0.0053706584,-0.15956382,0.19905297,-0.0043261037,0.10647156,0.061877824,-0.0023004352,0.06677033,-0.012078238,-0.28702447
NAV3,-0.022543369,0.25980338,0.0012534116,0.17906745,-0.056297794,0.008095448,-0.08953689,0.16709496,0.047726847,0.004571762,-0.14900598,0.17480767,0.029810602
BMP1,-0.0009901798,0.11506648,0.12580518,0.04039294,-0.0040678373,0.1449153,0.14204389,-0.13992585,0.17173173,-0.09232983,-0.1289734,-0.1334597,-0.08874683
SLC16A6,0.17879964,-0.07947672,0.0070665553,0.07308054,0.08537306,0.19069596,0.058258746,0.14156653,0.16503689,-0.028855303,0.15056707,-0.063456394,-0.06380048
NRCAM,0.08142642,0.23903006,0.052839432,0.0053536487,0.015404928,-0.10796347,0.034390736,0.005414073,0.18047892,-0.1547376,0.1329672,0.012695507,-0.0658815
NPDC1,0.051336367,0.19902655,0.038312253,-0.1320176,0.1128527,-0.23862374,0.20669939,-0.15166721,0.0047913957,-0.025007527,0.21957988,-0.0510167,0.11186214
ITGA9,0.11938783,0.10970557,0.15657502,0.043444846,0.13810141,-0.09276471,-0.12092297,-0.041958,0.08105045,0.18138298,-0.041999213,0.15234357,-0.21157548
SLC16A14,0.02989842,-0.029936532,0.17264709,0.0873416,-0.100691356,-0.08908578,-0.010521344,0.16921575,-0.12947461,0.14561988,-0.03269831,0.18824212,-0.1946349
CHRNE,-0.03126918,0.17295955,0.049314056,-0.05859674,0.14266661,-0.050380375,0.016602261,0.2422768,-0.006298803,0.13102892,-0.014620713,-0.08638171,0.15070437
MSI1,-0.081657514,-0.060168277,0.16994512,0.010044867,0.08901259,-0.06553071,0.03589649,0.088224605,-0.21675846,-0.027636368,0.043530297,-0.019409979,-0.21008486
APOLD1,0.06318919,0.00014524315,0.17486203,0.029114045,1.8528643e-05,-0.16047855,-0.03886956,0.01628516,0.3116434,0.11146816,0.055148207,-0.30478638,0.026020482
CCBE1,0.060682014,-0.14373146,0.13627106,-0.026903057,0.14554133,0.0763493,-0.100820415,0.14880122,0.13066666,0.011549515,0.01753489,-0.23503824,-0.06809968
SYNPO2,0.013088185,0.23012616,0.012782383,-0.010688386,-0.003019758,-0.16509435,-0.080325074,0.15993309,0.053399507,-0.10832199,0.1120433,0.02400573,0.03044856
GPR156,-0.0765428,0.0019523525,0.07322366,0.0924604,-0.35529563,-0.012562606,-0.10035383,0.19654398,-0.21303354,-0.026034262,-0.012473526,-0.007475689,-0.08494676
TGFB2,-0.052285317,0.1460721,0.040725663,0.0071819685,-0.011704149,0.08348498,-0.0062421677,0.16483141,-0.04212457,-0.0047670454,-0.13106385,0.045342155,-0.0074900663
MOSPD2,0.15731564,-0.06205081,0.14469431,0.0004717842,-0.0092065465,0.098660894,-0.26464817,-0.108687945,-0.12060946,-0.011512935,0.036901105,-0.068603426,0.14869934
SHE,0.088882305,0.059291407,0.21063818,0.00901363,-0.14357813,-0.27660882,-0.07186831,0.04555887,0.21529718,0.16914746,0.03978529,0.0023896643,0.0021173784
JUNB,0.068916544,0.12861173,-0.037070986,-0.0056333756,0.013001329,0.013977435,0.077649936,-0.06836315,-0.016086997,0.03127897,0.119918354,-0.35273632,0.3961069
MGST2,-0.003970793,-0.121853404,0.08106601,0.015324327,-0.20285143,-0.05361481,0.22825667,-0.049345654,0.01139111,-0.017608387,-0.15589336,0.109854884,-0.08287034
LGALS3,0.09641941,0.1913675,-0.08246732,-0.0016171121,0.25024307,0.24521178,0.022760466,0.12035006,0.06933269,0.011366169,0.009449494,-0.26060686,0.15580769
PARP15,0.21887363,-0.09600586,0.09423286,-0.0037761698,0.034199674,-0.023064565,-0.15971696,-0.11605511,-0.067845576,-0.08596042,0.03920371,-0.0321803,0.17778946
FHOD3,-0.033968456,-0.06422517,0.20826055,0.0965103,-0.025056152,0.05821667,-0.117166184,0.098045036,-0.033089295,-0.09272666,-0.068303816,0.02094968,-0.03713281
DPEP1,-0.022502871,0.072236694,0.10955106,-0.0059211333,0.07212508,0.009154142,0.27629933,0.026126118,-0.06387319,0.06873224,-0.0169504,-0.1376421,-0.20918442
SLC16A10,0.18824865,0.09053032,-0.08106825,0.11333479,0.0015978102,0.10639504,0.0076623997,0.14845961,0.041792765,-0.04447753,0.07615179,0.1171058,-0.18630514
SLC26A11,-0.0028798906,0.097804874,0.09342795,-0.004713632,-0.13701946,-0.033699587,0.07517341,-0.11278686,-0.15275778,-0.07296578,-0.055311188,0.0034822822,-0.18923822
DKKL1,-0.030014986,0.0021879093,0.16067907,-0.0032493009,-0.13142054,0.01563661,0.02638869,0.24970609,-0.30861074,0.122809544,0.02687667,-0.15499292,-0.07839176
ATOH8,-0.10535207,-0.08084122,0.17724119,0.032511726,-0.0027924364,-0.08868838,0.09754129,0.04269886,-0.15405665,0.1144512,-0.10594488,0.118265525,0.058989376
CARD9,0.25848976,0.034313034,0.01840014,-0.0080940025,-0.016585546,0.09489987,0.17335026,-0.12152994,-0.1066631,-0.016846882,0.047079798,0.08673694,0.047886606
OSBPL3,0.15866998,0.12123518,0.08555573,0.08345614,-0.09617998,-0.0051457696,-0.15855677,-0.09557036,-0.0025837554,0.009898166,0.17365597,-0.07480891,-0.02764109
B4GALT6,-0.0052215983,-0.09241769,0.1379317,0.031443484,0.23112853,0.0011623856,0.021731647,0.13911058,-0.03818191,-0.16542134,0.132997,0.009391626,-0.15717621
CHAC1,-0.026969185,-0.014110054,-0.01709476,0.0021920092,0.058975115,0.030961994,-0.027204849,0.17517275,-0.08374353,0.031734273,-0.08627854,-0.21436366,-0.018086655
IL17RB,-0.012858544,-0.016317328,0.13167416,0.0069733993,0.06354636,-0.030334247,-0.15134104,-0.032735113,-0.15312687,-0.19718455,0.07628448,0.032868363,0.19000368
SLCO2A1,0.092025995,0.14399487,0.16945529,-0.0023287653,-0.12865587,-0.21675037,-0.10008456,-0.122943304,0.14652626,0.05868522,0.037220426,0.13290583,0.009105792
SALL1,-0.058975566,-0.16860767,0.19331351,0.0013852016,0.1919862,0.091962695,-0.022025112,-0.03864885,-0.14549837,-0.10541161,0.045349326,-0.1727905,-0.11754533
ARHGAP20,0.06846594,0.0067209275,0.15711449,0.0011139903,0.18313468,-0.08381257,0.0025896928,0.15623239,-0.023708245,-0.01090135,-0.05287528,0.09306292,-0.20977765
SGCE,-0.042315472,0.10369782,0.001376719,0.07941646,-0.090299286,0.011085964,-0.055992313,0.09579621,-0.036836855,0.08591491,-0.04445483,0.0691546,0.047333863
PYGO1,-0.090380765,0.119930044,0.09925739,0.10829609,0.19005719,0.037688967,-0.21122949,0.08254393,-0.017581282,-0.1394611,0.009566026,0.0014754483,0.06979429
PIK3C2B,0.11069756,0.10602747,0.17464091,0.0569953,-0.15140732,-0.25637087,-0.17870079,-0.2655474,0.05235348,0.0976221,0.13717529,0.1240758,-0.0023451736
LAMC2,0.12287379,0.07910467,0.011416933,-0.00029535094,-0.08820788,0.119566984,-0.049373068,-0.06740271,0.2569073,0.018051963,0.14295596,-0.10552677,-0.09407193
FIBCD1,-0.052255686,0.14408521,0.054875042,-0.006568916,-0.14431217,0.03937455,-0.040270146,-0.040107373,-0.12771705,-0.017114675,0.041927155,-0.17223747,-0.1534164
PDK4,0.09541963,0.018259073,0.04127139,-0.00028189423,0.12836803,-0.15403758,-0.09759734,0.25588346,0.11585197,-0.090222016,0.03720447,-0.030927664,0.080912605
ALDH1A2,0.09873175,0.056973774,0.056325562,-0.0028800932,-0.098396115,-0.009602868,0.11957121,0.1820203,0.13392268,0.0094539765,0.124247216,-0.016961126,-0.26876533
SLC39A8,0.15971574,-0.007479611,-0.028886955,0.07991085,0.24945556,0.15923338,-0.11659214,0.024265565,0.11027608,0.043406054,-0.0025678154,-0.058213897,-0.024145614
NHS,0.0012792978,0.18783973,0.11805934,-0.004785068,0.18541224,0.049643837,-0.19546944,0.051307123,-0.080022454,0.06458217,-0.0038230354,-0.008548265,-0.13969775
PEG10,-0.06282974,0.16652414,-0.03217266,0.13041656,0.22168773,-0.07602275,3.5975947e-05,0.07223873,-0.08368445,0.09245174,-0.02668987,0.093242265,-0.07117269
PTPRB,0.12361657,0.0873369,0.1670943,-0.0020291265,-0.036181062,-0.28020495,-0.15492165,-0.009928542,0.25736716,0.09344491,0.03700373,-0.002963415,0.013555493
SLC6A15,-0.05853834,-0.11830182,0.025019787,0.034261324,0.078981325,-0.040008556,0.05055084,0.1284841,-0.13238496,-0.07276852,0.11742275,-0.024581484,-0.14627704
TMEM63B,-0.014017961,-0.15108511,0.1377485,0.053686365,0.11863622,0.067380674,-0.078792445,-0.0115629975,-0.10084164,0.23407646,0.096913174,-0.16637427,-0.14443822
MYL5,-0.05309323,0.011800316,0.057472352,0.029455144,-0.14892612,-0.053587552,0.12482457,0.0047569275,-0.20262574,0.10189549,0.06973599,-0.022502484,-0.09428629
CDC6,-0.038892485,-0.10385826,-0.043706823,0.35424227,-0.12552774,0.0062141595,-0.017862715,0.045578558,-0.04628287,0.0009469757,0.015516805,-0.06031659,0.010639755
LOXL1,0.026553852,0.2815591,-0.03409753,-0.005919427,8.326321e-05,0.10989457,-0.15137829,-0.15164492,-0.15954746,0.12830757,0.02128362,0.011908807,0.10629032
PIK3CD,0.23136556,0.106208056,-0.09972085,0.04061206,-0.09401206,0.0016149619,-0.04405083,0.008683206,-0.14933129,-0.057750355,-0.061810613,-0.03924935,-0.09943446
SLC4A11,-0.006052161,-0.020765085,0.0856394,0.011001068,0.00059092947,0.011291152,-0.1017988,0.013466739,-0.21101074,0.032140322,0.111364275,-0.18756881,-0.20489486
ADARB1,0.01197388,0.20971471,0.17474675,-0.05723578,0.027287643,-0.021372603,-0.00427766,-0.18850757,-0.0020123564,0.0052591003,-0.0028681618,0.10644762,-0.057965446
GSN,0.00095038686,0.2392831,0.124819174,-0.026931709,-0.16872442,-0.04016616,0.09481584,-0.1260905,0.02004385,-0.12395327,-0.01064756,-0.08466286,0.26428416
RCN3,-0.059314657,0.13631338,0.030367343,0.009792801,0.034373414,0.083753206,0.30929446,-0.21024336,0.123421796,0.015993414,-0.31696522,-0.14944059,0.12120051
SYT13,-0.04537927,0.084417075,0.047379542,0.073324256,0.022603422,-0.032496005,0.15924273,0.16401857,-0.031795718,-0.017144391,-0.0057868124,-0.008410978,-0.27507284
LMNB1,0.042807914,-0.056370012,-0.004524921,0.34274635,0.2971687,-0.015109113,-0.04940129,-0.12370125,-0.019394426,-0.01907259,0.05973199,0.03979649,-0.034271374
TNFSF8,0.26567748,0.02110078,-0.011841119,-0.024078295,0.04463746,-0.08163136,-0.08906639,0.14838715,-0.1953147,-0.010316319,-0.13844557,-0.0011694105,-0.0025482927
DDR1,-0.0026537543,-0.00487537,0.15567158,0.021991698,-0.10693111,0.014198827,-0.015939139,0.12125641,-0.24274865,0.03639066,0.19296715,-0.19007531,-0.13029808
CTNNAL1,0.015971554,0.11981784,0.060486197,0.09433636,0.04526676,-0.0744929,-0.14092015,0.12909734,0.056257397,-0.1512691,0.052868344,0.017927654,0.23252876
GREB1,-0.01604482,0.1340987,0.082614966,0.0028241728,0.024122782,0.1124772,0.12738921,0.09059093,-0.15780945,0.036095686,0.04091648,0.11605807,-0.30100062
WASF3,0.012004131,0.23718297,0.044661533,-0.0008008119,-0.044296686,-0.13465466,0.014806243,0.11114746,0.015524949,-0.039565053,0.102000855,0.0066052806,-0.15656511
TNFAIP2,0.13670306,0.013867211,0.045606393,0.10825418,-0.07602688,0.055510074,0.20297807,-0.14052825,-0.09323302,0.12679923,0.031488407,-0.060184594,0.002064321
EXPH5,0.1474868,0.06350687,0.10667344,0.014178241,0.16098028,-0.021712126,0.007866663,-0.065690935,0.12205943,-0.28099102,0.027182337,0.11091129,0.041482314
TYMS,-0.0849718,-0.081560045,0.06805935,0.29456007,0.005095695,-0.015849296,0.008582731,0.044758163,-0.045812175,0.008418851,0.042352002,-0.06318039,0.016724667
SOSTDC1,0.011996628,0.10218305,0.0849026,-0.014437327,0.014338944,-0.01029366,0.04117634,0.25702286,-0.108615786,-0.018684322,0.01051582,-0.02192654,0.012949786
RHOJ,0.077340595,0.15340322,0.04460874,0.0014283108,0.009217765,-0.14705637,-0.18665336,0.043066416,0.19566274,0.16152333,0.11375934,-0.13743402,0.03486631
MYO1G,0.29438975,0.029031003,-0.010211059,-0.00413999,0.053823072,-0.003985285,0.08976715,-0.11676052,-0.1958255,-0.03175717,0.06406042,0.004035375,0.0040226416
DAPK2,0.0053607933,-0.24577813,0.27861753,0.007313279,-0.0044414136,0.0053437515,0.114057586,0.0065683494,-0.05454189,0.0044398927,-0.07802792,0.05407478,0.034339774
KLRG1,0.27700338,0.003912303,-0.060660847,-0.0001786912,-0.0056576887,-0.026498297,-0.00361952,0.15958938,-0.11739628,-0.019391505,-0.17632154,-0.0022870228,-0.02214828
EHD2,0.0032771693,0.34110153,-0.04110411,-0.0050843875,0.272911,0.036522057,-0.12464989,-0.086142115,0.06369528,0.08837345,-0.14636052,-0.22133005,0.0962877
MAP1LC3C,0.064048186,0.14865042,0.04269417,-0.10435575,0.09720567,0.056923445,-0.089665316,0.23174721,0.07468753,-0.12361273,0.12422291,-0.05452248,0.02418905
EXT1,0.072363205,0.08085013,0.16462052,-0.00031534053,-0.043526407,0.30453804,0.100350566,-0.016201222,0.15832214,0.096432924,0.13922882,0.11693957,-0.012009801
GPC3,-0.018915022,0.18929191,0.110174574,0.0077956542,-0.079344295,-0.05798223,-0.064432144,0.20367666,-0.27091572,0.001487226,0.030474199,0.033275153,-0.18369563
FGD4,0.15774181,0.10695553,-0.018077679,0.0037438127,-0.014731209,-0.11197239,-0.14932628,0.13848513,0.04208521,-0.0728896,0.013903763,-0.12508844,-0.03365799
JUN,-0.031561803,0.28514925,-0.06851674,0.033018697,-0.118461065,0.0572647,-0.02039125,0.089991465,-0.06014536,0.10951569,0.02481636,-0.14052533,0.06797048
SCUBE1,-0.031797335,-0.001956924,0.24260943,-0.061729472,-0.0017445775,0.017730916,0.023486443,0.02934661,-0.21327832,0.012906711,0.023531487,0.06250698,-0.008364094
GEM,-0.0029364547,0.34043872,-0.122424856,0.02019433,-0.13401462,0.008270141,-0.12752263,0.06368045,0.0031194235,0.05692931,-0.032856476,-0.23664193,0.014823501
POLR1C,-0.023639722,-0.09993053,-0.01802587,0.19388144,0.1096721,-0.03773525,0.093400314,-0.097145215,-0.11040825,0.25274515,0.053756207,-0.019823173,-0.018042445
ARL9,-0.044256862,-0.018120326,0.096987136,0.106373735,0.014927109,0.02168463,-0.015460196,0.010484981,-0.14813301,0.03457706,0.05294579,-0.0143570565,0.07225889
HSPB1,0.004835412,0.018050553,0.056720637,0.008282095,0.20981334,-0.06318417,0.099590994,-0.15219139,-0.19662574,0.016978929,0.19442944,-0.2750455,-0.081654906
IGF2BP1,-0.0013306248,0.032217957,-0.028680725,0.07499452,-0.21813037,0.011272457,0.20618913,0.12197905,-0.0906775,0.04801442,-0.017221611,-0.1358767,-0.30384463
EDARADD,-0.0034182712,0.051853854,-0.06826211,0.037507694,-0.13515344,-0.08970012,0.17337056,0.02541566,-0.05745641,0.048673384,0.048373353,0.13740003,-0.26171687
RAVER2,-0.093438715,0.0019467941,0.03921906,0.10090033,0.012433749,-0.015940556,-0.008872852,0.013332331,-0.152904,-0.040681794,0.14836062,0.086541675,-0.13002433
NR1D1,-0.015903434,0.12430066,0.018938798,-0.012283798,0.23271474,0.08018765,-0.17674375,-0.119308844,-0.085890345,-0.040505785,0.011063526,-0.07739381,0.0043564285
PLCB4,-0.101683795,-0.005230199,0.20595574,0.03707697,0.03558057,-0.1440961,0.05394137,0.22859998,0.06292519,-0.20882407,0.0038557313,0.007868219,-0.029183174
CD44,0.13220586,0.14958407,-0.13729179,-0.00038390767,-0.0022579632,0.12431554,-0.21160261,-0.24981807,0.089988634,-0.1358948,-0.015014526,-0.20594744,-0.20669018
CHMP4C,-0.0017934287,-0.25379285,0.20712422,-0.019008163,0.1900951,0.009075629,0.004311899,0.17047404,0.020472312,-0.17159641,0.04357829,-0.13531023,0.12203229
SARM1,-0.04717544,0.24272637,0.030661536,0.017427983,-0.030434182,-0.034201115,-0.06305474,-0.19388033,-0.10786477,-0.078738295,-0.010422463,0.041471314,-0.03878359
COL21A1,0.059025604,0.07642598,0.16478409,0.0042282287,0.07734827,-0.120376915,-0.10223175,0.09034144,0.16875905,0.23071592,-0.103230886,0.054088473,-0.0420192
PER3,0.00046174598,0.19962487,0.026344517,0.021061562,-0.232963,-0.07173516,0.02028264,0.2202415,-0.017286284,-0.094890006,-0.13029791,0.019300625,-0.03580453
SOD3,0.09814592,0.22918315,-0.042976532,-0.011585151,-0.12617844,-0.15137243,0.016713867,-0.044585228,0.111979015,0.13066639,-0.0064951098,-0.0054505137,0.07031658
EFNA3,-0.104804136,0.0018439809,0.11646907,0.034901462,-0.17519048,-0.018231604,-0.04923582,-0.060507253,-0.257774,0.026942248,-0.0400671,-0.08369875,-0.0150269745
CACNA2D2,-0.07118624,0.086255,0.14753646,0.0013362375,0.036975686,-0.004874432,-0.011125242,0.031611,-0.08863383,-0.025764236,-0.08199205,0.019815223,-0.18268293
B4GALNT3,-0.06803634,-0.15432195,0.24352032,0.08692815,-0.09807335,0.056957193,0.21812998,0.043231156,0.061369833,-0.08875882,-0.1312744,0.05247715,-0.0048978245
TNFSF10,0.22870654,0.04804707,-0.017602662,-0.05219832,0.018584555,-0.005571723,-0.22172816,-0.16573209,-0.08225293,-0.028443648,-0.029440427,-0.038017433,0.018099247
COPZ2,-0.04959734,0.16020767,0.05641266,-0.057898954,0.05970414,0.058689088,0.18834867,-0.16543622,0.09586947,-0.110197395,-0.26147768,0.009880448,0.3910908
PROX1,0.039834835,0.08358805,0.05777373,-0.0048862468,0.18708773,-0.16677597,-0.13448578,0.07230273,0.08921042,-0.09031795,0.13726065,0.011756815,-0.088402815
MSX1,-0.006968557,0.023422666,0.112696245,-0.0055828034,0.11396965,-0.017787458,0.19516964,0.057459887,-0.057577733,0.18340893,-0.014797897,-0.038905498,0.028869815
ADRA2A,0.01528467,0.147469,0.10358692,-0.061598357,0.12584679,-0.14179106,-0.18841946,0.041518662,-0.026329868,0.014989621,0.0010783626,-0.21636312,0.08994486
NFIB,-0.020999858,-0.048188113,0.20386744,0.08835329,-0.0064211367,-0.14366698,-0.12635396,0.0174337,-0.14267704,0.042752948,-0.05297782,0.13437884,0.14803204
DECR1,0.1136305,0.008964747,0.06656445,0.057998694,0.25050798,0.01482257,0.036181867,0.1631813,-0.1647655,0.092656985,0.099407546,0.1228566,0.09166108
SUSD2,-0.006897538,0.13487194,0.12778464,-0.039433885,-0.0115750255,-0.019420216,0.06718768,-0.08348885,-0.0542098,0.026322726,-0.092255756,-0.07748641,0.074443564
MLLT11,0.016682148,0.052396297,-0.08193174,0.10852607,0.062880926,0.03054171,-0.032395598,0.061899357,-0.038092155,-0.056231722,0.119297765,-0.13818419,0.06581943
SLC30A3,-0.045985643,-0.019192293,0.12312382,0.014155235,0.0124325445,0.022213312,0.03991942,0.10099776,-0.12712346,-0.029251873,0.033107508,-0.26152688,-0.21486583
LMCD1,0.05595756,0.16786967,-0.0030403289,-0.028319176,0.08182982,0.0036866262,-0.15752971,0.012057094,0.060565405,0.010045581,-0.0225739,-0.08392342,0.070956506
DOK5,-0.062483735,-0.078373544,0.08217954,0.099949054,-0.050330777,-0.030903932,0.12187918,0.020325407,-0.08137719,-0.10463855,-0.082239255,0.0037269664,-0.052595444
LHX6,0.07749203,0.1707845,0.09858654,-0.04754591,-0.028985623,-0.18563117,-0.040292345,-0.0689383,0.048410263,0.047206588,0.015178525,0.005279919,0.025908303
NKD1,-0.084961876,0.15395725,0.09229948,0.027921109,0.046180926,-0.07356348,0.12398631,0.067237094,-0.20097908,-0.016975457,-0.0014775557,-0.13502726,-0.09491858
GDPD5,0.105836,-0.10701869,0.23354408,-0.004811506,-0.009594365,0.09935636,0.13916598,-0.27726364,0.11217661,0.011328136,0.02139997,0.004041814,-0.0042154985
PIPOX,0.10626256,-0.1438377,0.13893268,0.008577001,0.2630671,0.0017784123,0.038984165,0.06896484,-0.040184304,0.31258842,-0.017276626,0.002175022,0.022552392
RELN,0.052392296,0.1699321,0.06444275,-0.0151886195,0.11856813,-0.090667,-0.015407783,-0.042335123,0.17840147,-0.18286215,0.12976758,-0.17708142,-0.10683312
SLC17A7,-0.023216004,0.081837565,0.090196,-0.0006836589,0.1152455,0.0030805876,0.17822684,0.13563074,-0.1344959,-0.022465833,-0.02762015,-0.24226463,-0.21896057
BAG2,-0.029561121,-0.002909791,-0.025922695,0.08705288,0.088168755,0.066805325,-0.090799324,0.10553214,0.06611686,0.021386595,-0.06230486,-0.084350646,0.16310322
KCNC4,0.005855173,0.14576384,0.1304853,-0.08983311,-0.18598391,-0.06632648,-0.019055959,0.0480933,-0.017479623,-0.13139376,0.17455794,0.007798892,-0.022168884
