,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
RARRES2,0.03127341327395138,0.04538551908168233,0.007084660502836713,0.010113244552292823,-0.013508139846003651,0.00326998524402582,0.02095394351295395,-0.011922585004367776,0.007319391099155913,0.02614596359165594,-0.003855346661031246,-0.01186655785859329,0.029268872359893297,0.012443372525145923,0.019360511281239542,0.007853663908426258
TFAP2A,-0.019980327935227964,0.0017469011503125314,0.013555927354925244,0.029667334164942594,-0.013376004849460815,-0.017647302461358975,0.005961840410350903,-0.014950831014063628,0.022284742664364754,0.010929438600738528,0.0379371924389576,-0.05077246114328687,-0.034622128920442655,-0.032839197029084416,-0.027531992597319064,-0.032107329655742096
COL3A1,0.007194592095807768,0.06921466335845418,0.022682759039262364,0.0033798124824760355,0.028911469889319617,0.03218580483553078,0.029632055297065835,-0.005694163203772368,-0.016906817500150495,-0.023116166330725003,0.034599936417463936,0.01707844283122931,0.009570183832389433,-0.016399513030177185,0.006371726087941043,-0.01579521208906567
SPP1,0.021501951046741317,-0.05267151844633908,0.009848188356433318,-0.0019790751109954796,0.01843132478126725,0.040980520136173544,0.061209366803825396,-0.03341449794554853,0.0203020933087023,-0.002348734618282105,-0.0030453972728714763,0.02255516673125654,0.011718876307974711,0.03681468452350316,-0.007555967981441586,0.006511458628005705
ESM1,-0.00650805233214642,-0.011562943900944193,0.002556907688110778,0.01744084519084041,-0.014856900457214854,0.03703315624918589,-0.02973633857163803,-0.021535344994788125,0.019852512397741422,0.010680008558718836,0.0511034044839232,-0.03518506793910277,-0.059032287161269265,0.017272076550590917,0.003771893804865218,0.02087560609824073
BIRC3,0.04023170476327925,-0.04140200803581166,-0.007002797221713089,0.010155555244160867,0.027705167500181625,0.02421704479938408,0.0029516617039634123,0.007509929955175622,0.060842290770360186,0.011770725170894995,-0.006010100876386695,0.03875542849520746,0.010910713138891253,-0.029159627697974755,-0.015967512455416662,0.02331032027346541
TCIRG1,0.02859963167254624,-0.05642083293094724,0.008186839343578858,-0.005370239852462297,0.048696670453503524,0.0456001378085834,0.04923403793618635,0.009059716726405726,0.029082985857752704,0.008436848325128733,-0.026394279050956714,-0.023762519430156066,0.0073723102724338185,0.004827270129085452,-0.025947931868873186,-0.019338595001425575
OAS1,0.031052638509837915,-0.025840448116638486,-0.005006276710628018,0.007139785637237868,0.012294499890716667,-0.050843216281865174,-0.010981254969658925,-0.006839458289302856,-0.06170125499495556,0.039151758251696214,0.020401525524291125,-0.003822571121750728,0.01236522112868087,-0.014159034872493923,-0.04388665443075081,0.005718300477822187
CD248,0.012423069601276813,0.04006280252498057,0.023527481960818705,0.017757681550214188,0.01656329786655449,0.023817570532874983,0.06086496453856558,-0.00350271382887224,-0.019680001698401763,-0.0027102124417949973,0.009912659087789523,-0.009067048379344887,-0.02379447665503894,-0.0030882023795238385,0.018499845076103485,-0.007895722753635462
TNC,-0.00801100495653808,0.006060089071166082,0.03776702908583367,0.006091006130654527,0.045460718039797586,-0.00645006825945893,0.009219935538607919,0.0026825196744443957,-0.055039325234209284,-0.004787966119769409,-0.0019391105634845914,0.03194478074774336,0.012160112049589005,0.027254310834665955,0.001759050294693927,-0.04381587229815427
