analysis_set,initial_factors,factor,view,group,r2
three_cohort_no_ffpe_variable_only_1500,16,Factor4,RNA,TARGET_OS,5.029177665710449
three_cohort_no_ffpe_variable_only_1500,16,Factor5,RNA,TARGET_OS,3.730231523513794
three_cohort_no_ffpe_variable_only_1500,16,Factor6,RNA,TARGET_OS,0.25989413261413574
three_cohort_no_ffpe_variable_only_1500,16,Factor7,RNA,TARGET_OS,1.97906494140625
three_cohort_no_ffpe_variable_only_1500,16,Factor8,RNA,TARGET_OS,1.4496266841888428
three_cohort_no_ffpe_variable_only_1500,16,Factor9,RNA,TARGET_OS,1.855534315109253
three_cohort_no_ffpe_variable_only_1500,16,Factor10,RNA,TARGET_OS,2.4527788162231445
three_cohort_no_ffpe_variable_only_1500,16,Factor11,RNA,TARGET_OS,1.8481016159057617
three_cohort_no_ffpe_variable_only_1500,16,Factor12,RNA,TARGET_OS,0.9219944477081299
three_cohort_no_ffpe_variable_only_1500,16,Factor13,RNA,TARGET_OS,1.0717570781707764
