gene,p,endpoint,fold
C3_3,0.044653147779702085,DFI,5
CCL23_3,0.04465903372704004,DFI,5
SPI1_3,0.04473206491894417,DFI,5
SLC25A48_3,0.044803697995535616,DFI,5
GCNA_3,0.04493840717341547,DFI,5
NWD1_3,0.04506840870587254,DFI,5
CDC42EP3_3,0.04525522374565567,DFI,5
DCSTAMP_3,0.04535720769855946,DFI,5
LOC119876690,0.0454184173098305,DFI,5
IL18_3,0.0454675526627535,DFI,5
LOC119875975_2,0.0456776265503006,DFI,5
SIT1_3,0.045783145152931484,DFI,5
CIT_3,0.045915330744418774,DFI,5
ITGA8_3,0.046170152646510094,DFI,5
TMEM200A_3,0.046419308970800745,DFI,5
LOC119878257,0.046595381298420814,DFI,5
TOM1L1_3,0.04667282092213541,DFI,5
LOC102151393_3,0.046776794479211396,DFI,5
CA13_3,0.04683943704137624,DFI,5
DST_3,0.04700383747272035,DFI,5
LOC119870834_3,0.04726930504912761,DFI,5
SGO1_3,0.04735610639584641,DFI,5
HERC6_3,0.048165960905941746,DFI,5
NES_3,0.04819322770209758,DFI,5
HELZ2_2,0.048207023183442235,DFI,5
RAC2_3,0.04838679990702472,DFI,5
TCIM_3,0.048407398444964604,DFI,5
PRSS22_3,0.04841674460539668,DFI,5
PPP1R26_3,0.04860957064640416,DFI,5
GIMAP2_3,0.048699556857530656,DFI,5
LOC609817_3,0.04873533332795678,DFI,5
LOC119878213,0.04878469273258886,DFI,5
PCDH19_3,0.04883699686346754,DFI,5
C2_3,0.04888156834824757,DFI,5
PLAAT4_3,0.04897579264926194,DFI,5
SLCO2B1_3,0.04899000039909284,DFI,5
H2BC11_3,0.04904370701959776,DFI,5
HMGB3_3,0.04907980362572116,DFI,5
VEGFD_3,0.04908936554637437,DFI,5
YES1_3,0.04920585052820677,DFI,5
PPP1R27_3,0.04927347370892124,DFI,5
TASL_3,0.04933573661777165,DFI,5
AQP5_3,0.049550261417990314,DFI,5
HAVCR1_3,0.0496088359396528,DFI,5
SMAD7_3,0.049646415239119224,DFI,5
COL17A1_3,0.04967325538454665,DFI,5
FYB1_3,0.04983779609680077,DFI,5
LOC119878467,0.04985659051194727,DFI,5
CD53_3,0.04989464274869241,DFI,5
ADAMTS6_3,0.04991372991937524,DFI,5
HTATIP2_3,0.05003940779666227,DFI,5
MBP_3,0.05031143293653146,DFI,5
ARHGAP45_3,0.050551822417956256,DFI,5
PRKAR1B_3,0.050554026923256466,DFI,5
GATM_3,0.05063587528373612,DFI,5
ARHGEF3_3,0.05063891675865585,DFI,5
GLIPR1_3,0.05067570318828932,DFI,5
NLRP3_3,0.050719192950329464,DFI,5
MED12L_3,0.05076251721990799,DFI,5
PEX5L_3,0.05117079858660637,DFI,5
CSF1_3,0.05133548703827236,DFI,5
GALNT15_3,0.051411339620304315,DFI,5
LOC479668_3,0.051589300176423936,DFI,5
LOC481472_3,0.05160247645269179,DFI,5
GGT5_3,0.05181097293183924,DFI,5
FPR2_3,0.051823440521425714,DFI,5
PDE1C_3,0.051842057299113536,DFI,5
TFCP2L1_3,0.05188435824504377,DFI,5
CTSK_3,0.05190076255935382,DFI,5
DHCR7_3,0.05201836047303217,DFI,5
MYO1F_3,0.052073420716201274,DFI,5
ADIPOQ_3,0.05223422308170114,DFI,5
IL4R_3,0.05224239985422038,DFI,5
PPEF1_3,0.052273789033217395,DFI,5
LOC102156332_4,0.05239485382090331,DFI,5
GNPTAB_3,0.05243691400781723,DFI,5
MOXD1_3,0.05248266592567801,DFI,5
DPM3_3,0.05251949332547957,DFI,5
ATP6V1A_3,0.05252661429037289,DFI,5
PIK3R5_3,0.052694822049915734,DFI,5
HCLS1_3,0.05273480182540317,DFI,5
OCLN_3,0.0527635448749697,DFI,5
EBF2_3,0.05276642291324849,DFI,5
LOC111092051_3,0.052816801093076494,DFI,5
PDE4D_3,0.0528646697022244,DFI,5
AGTRAP_3,0.052883513708052124,DFI,5
BCL11A_3,0.05298422125911329,DFI,5
ITPR3_3,0.05307935846638368,DFI,5
USP13_3,0.05320467944749473,DFI,5
GXYLT1_3,0.05334377212557539,DFI,5
DENND2D_3,0.053361215193786705,DFI,5
TMEM106A_3,0.05356688300182972,DFI,5
GRAP2_3,0.053903751980834025,DFI,5
LOC484309_3,0.05394722997787831,DFI,5
SHTN1_3,0.05403428094835363,DFI,5
CYP7B1_3,0.05410675646682274,DFI,5
MIF_3,0.05446547303076186,DFI,5
APOL6_3,0.054535044786609956,DFI,5
LOC111094054_3,0.05462301540707493,DFI,5
PLEKHM1_3,0.05468575011784634,DFI,5
LOC102154610_3,0.05471425377952679,DFI,5
PRDM8_3,0.054755917231920415,DFI,5
DOK3_3,0.05492801543557058,DFI,5
LOC484356_3,0.05507461118059295,DFI,5
LOC111095048_3,0.05520359763955134,DFI,5
ARHGEF6_3,0.05531928985961375,DFI,5
IFI6_3,0.0553885408040427,DFI,5
LOC119869118_1,0.05588642045133706,DFI,5
FAM81A_3,0.05592834350564276,DFI,5
ADAM28_3,0.05595362456726603,DFI,5
FGF7_3,0.05598714455331424,DFI,5
SLCO5A1_3,0.056159920871883685,DFI,5
GPLD1_3,0.056174108563597294,DFI,5
HPSE_3,0.05618669359350781,DFI,5
IRAG2_3,0.056191536799847085,DFI,5
IKZF1_3,0.05625302791493578,DFI,5
SDSL_3,0.05626058576386736,DFI,5
TMOD1_3,0.056298769910354415,DFI,5
MYO6_3,0.05629999560408131,DFI,5
RASSF8_3,0.05639817925446241,DFI,5
RAD54L_3,0.05640839270408929,DFI,5
LOC119877838,0.056425640520174465,DFI,5
LOC119877161,0.056456660964128796,DFI,5
TRERF1_3,0.0565065965727458,DFI,5
ZNF512_3,0.05662762206716717,DFI,5
LOC119864503_3,0.05686534913820779,DFI,5
NRGN_3,0.05696594148663872,DFI,5
CCND2_3,0.05706169054827219,DFI,5
KHDRBS3_3,0.057067581145563026,DFI,5
CD69_3,0.057100998173216164,DFI,5
PLA2G4A_3,0.057366525767567546,DFI,5
MRC1_3,0.05739855558995721,DFI,5
SLC24A3_3,0.05740700389643822,DFI,5
ADAMTS17_3,0.0574275241656618,DFI,5
LOC119878465,0.05756179180153187,DFI,5
WAS_3,0.057714538907409026,DFI,5
SIM2_3,0.05781272251046025,DFI,5
DUSP2_3,0.057826687936473144,DFI,5
ADGRE3_3,0.05782674912423748,DFI,5
LOC100686073_3,0.05785565078768865,DFI,5
C1QTNF7_3,0.058033677496487114,DFI,5
PWWP2B_3,0.05807557437256731,DFI,5
EPHB3_3,0.05818141792026049,DFI,5
VGLL2_3,0.05824975452085955,DFI,5
MED20_3,0.05828755183686867,DFI,5
CENPN_3,0.05831989829925347,DFI,5
GPHA2_3,0.0585538854232944,DFI,5
CYP4V2_3,1.3744146966227597e-05,OS,1
FGL2_3,5.8769935686899766e-05,OS,1
NIBAN1_3,8.483935625418008e-05,OS,1
SELENOP_3,0.0002899421068747665,OS,1
CIRBP_3,0.0003608549642176062,OS,1
TRIM14_3,0.00038539817402630434,OS,1
EVI2B_3,0.000486065767153715,OS,1
TRIP13_3,0.0005069859705203271,OS,1
GPSM3_3,0.0005457341848875696,OS,1
GPRC5C_3,0.0006315077535493277,OS,1
TNFAIP8L2_3,0.0007344937376822364,OS,1
MBOAT1_3,0.0009137282016673589,OS,1
GPR34_3,0.0009148927398001944,OS,1
INPP5D_3,0.0009279231782073812,OS,1
TSPAN33_3,0.0009635297282694418,OS,1
UPP1_3,0.0010646308925728325,OS,1
LMO2_3,0.001089488397158772,OS,1
TLR7_3,0.0010899337677255745,OS,1
ALOX5_3,0.0012217996701172054,OS,1
LOC119878294,0.0013547684764553245,OS,1
GIMAP6_3,0.001365086517232574,OS,1
PYCARD_3,0.0013713495072348895,OS,1
SAMD9L_3,0.0014136554149527874,OS,1
APOBEC3Z3_4,0.0015362697424823066,OS,1
CSRP1_3,0.0015605759937813372,OS,1
DENND1C_3,0.0015820983838452372,OS,1
BATF2_3,0.0016626827636950932,OS,1
MOCOS_3,0.0017141738667468818,OS,1
CCL23_3,0.001849515021499752,OS,1
ADGRF1_3,0.001971176184935866,OS,1
PTPN6_3,0.0019808102108092927,OS,1
CNTNAP5_3,0.0021609749174143597,OS,1
CD86_3,0.0021850040331956007,OS,1
VWA5A_3,0.002225959572194401,OS,1
LOC119877688,0.002291410045091596,OS,1
BLNK_3,0.002317301863305917,OS,1
PARP15_3,0.0026184761884819503,OS,1
B2M_3,0.00269211553465033,OS,1
IGFN1_3,0.0027481445286947235,OS,1
PTPRZ1_3,0.0028452706313993447,OS,1
MARCHF1_3,0.0028669267877932786,OS,1
KCTD12_3,0.0029870732171540055,OS,1
ACSS3_3,0.003068497169971966,OS,1
NCKAP1L_3,0.0031520501538506583,OS,1
SULT1C4_3,0.003239970807487788,OS,1
ANXA3_3,0.0033572440376852274,OS,1
GYPC_3,0.0033969569940479213,OS,1
SGMS1_3,0.0034045005905889133,OS,1
PTPRC_4,0.00345999520803278,OS,1
LIPA_3,0.0034894876623335572,OS,1
SLC46A2_3,0.0035031261147655908,OS,1
KLK1_3,0.003521995085046073,OS,1
STING1_3,0.0035363843295987724,OS,1
LOC119877532,0.0036222401606487587,OS,1
LAG3_3,0.003658466927843567,OS,1
DOCK2_3,0.0037212037108842115,OS,1
DSCC1_3,0.003729639397985388,OS,1
VGLL2_3,0.0037672349749740303,OS,1
CBX7_3,0.003982008172364204,OS,1
STUM_3,0.004116389738129296,OS,1
PAG1_3,0.004142103926070111,OS,1
SUGCT_3,0.004276940365862624,OS,1
LOC119877400,0.00433554807884444,OS,1
FAM180A_3,0.0043366382683868296,OS,1
DOK2_3,0.004379864466452584,OS,1
FCER1G_2,0.004461028513128464,OS,1
LPXN_3,0.004480439273716503,OS,1
CCR2_3,0.004585212309686461,OS,1
KCNQ1_3,0.004592312723303605,OS,1
CTSH_3,0.004603085288906328,OS,1
JAML_3,0.0047249538686848875,OS,1
SELPLG_3,0.0048970010531569725,OS,1
TNFRSF21_3,0.004953294831909712,OS,1
FGR_3,0.0050123501171315315,OS,1
MILR1_3,0.0050235640740232766,OS,1
OSBPL3_3,0.005151286152112681,OS,1
ADAMTS4_3,0.005189577158801848,OS,1
TLR8_3,0.00531552352063746,OS,1
UCP2_3,0.005319760880237067,OS,1
CCNB3_3,0.005337499666294005,OS,1
TTC39B_3,0.005366548076275754,OS,1
HAVCR1_3,0.005446046335198795,OS,1
PTK2B_3,0.0055032676615484385,OS,1
H2AX_3,0.005523579133501563,OS,1
LAPTM5_3,0.00554299903213846,OS,1
ST8SIA5_3,0.005544241891770685,OS,1
ITGBL1_3,0.005579725752288452,OS,1
MPEG1_3,0.005610310577223218,OS,1
LOC610632_3,0.005697593941848072,OS,1
TAGAP_3,0.005775189415572123,OS,1
CD244_3,0.005880308170015029,OS,1
ADA2_3,0.006061828479673737,OS,1
LOC611538_3,0.006089124722576485,OS,1
CASP8_3,0.006101691096239246,OS,1
CD80_3,0.006133746409822852,OS,1
TLR1_3,0.0063212983759866545,OS,1
MAP1LC3C_3,0.006341491067745797,OS,1
FAM107A_3,0.00635406943076457,OS,1
PID1_3,0.0064313174862694715,OS,1
RCOR2_3,0.006447407168693706,OS,1
ATF7IP2_3,0.006568685249733884,OS,1
RGS18_3,0.006595652708410288,OS,1
TNFRSF14_3,0.006646607006323413,OS,1
HCLS1_3,0.006655567213622289,OS,1
TMEM106A_3,0.006665370087811698,OS,1
CD8B_3,0.006785681130533045,OS,1
HACD4_3,0.007106687451926737,OS,1
XG_3,0.0072201937194452,OS,1
P2RX7_3,0.00722166821645579,OS,1
PTTG1_3,0.007280144615629154,OS,1
PIK3CD_3,0.007361146696369606,OS,1
MEX3A_3,0.007510000968487192,OS,1
BTK_3,0.0075336525499993005,OS,1
MSI1_3,0.00764113001086679,OS,1
PHGDH_2,0.0076437906236391465,OS,1
LOC119876150,0.007689133245818926,OS,1
HLA-DRB1_3,0.007740284700600372,OS,1
PIK3AP1_3,0.0077822672930519645,OS,1
IGSF6_3,0.007874003115249996,OS,1
DLA-DMB_3,0.007878727421959773,OS,1
SMPDL3A_3,0.008017742003432131,OS,1
VAV1_3,0.008033126633172353,OS,1
TYROBP_3,0.008050822307880666,OS,1
MBOAT2_3,0.00811245419461216,OS,1
LOC119864503_3,0.00817472756074673,OS,1
DAPP1_3,0.008240860604987483,OS,1
PTGFR_3,0.0082626886835822,OS,1
FAS_3,0.00826579984411839,OS,1
SMO_3,0.008316930426889413,OS,1
ATAD1_3,0.008353179135061034,OS,1
LOC607405_3,0.008425397057234456,OS,1
CD44_3,0.00844101785025157,OS,1
LOC484897_3,0.008448841224321933,OS,1
C6H16orf54_3,0.008520358547594064,OS,1
IL1RN_3,0.0085622607496356,OS,1
GABRA2_3,0.008570993937599384,OS,1
ZBP1_3,0.00857674150491743,OS,1
CD2_3,0.008578067593502705,OS,1
GBP6_3,0.00861814311796343,OS,1
FYB1_3,0.008717013650937773,OS,1
MYO1F_3,0.00876142458214718,OS,1
ADAMTSL3_3,0.0087747918120652,OS,1
SPSB4_3,0.008821309341969192,OS,1
LOC100688849_3,0.008893078421022788,OS,1
CYTIP_3,0.00890205875644129,OS,1
LCP1_3,0.008958605758570886,OS,1
ELOVL4_3,0.009119080400776105,OS,1
DOCK8_3,0.009169499131585499,OS,1
SASH3_3,0.009233002877097092,OS,1
PARVG_3,0.00923467295905927,OS,1
ASAH1_3,0.009263675578118295,OS,1
DLA-DRA_3,0.009284651745284042,OS,1
CYTH4_3,0.00929015553238681,OS,1
SLC6A6_3,0.009365885637955568,OS,1
CSF1R_3,0.009751175610452282,OS,1
TMEM86A_3,0.009772983540915204,OS,1
CD74_3,0.009778095429241018,OS,1
MYOF_3,0.009915175960236158,OS,1
TNFRSF6B_3,0.00994671506858207,OS,1
PTEN_3,0.010003308371795971,OS,1
EPAS1_3,0.010006896891304613,OS,1
TLR3_3,0.0100474871862834,OS,1
ALDH3B1_3,0.010181820153398425,OS,1
SCML2_3,0.01018425925816786,OS,1
CXCL14_3,0.010206137656438593,OS,1
CD53_3,0.010224778767188821,OS,1
CYSLTR1_3,0.01022913738802788,OS,1
CD48_3,0.010246013467505463,OS,1
SCTR_3,0.010291105466287065,OS,1
LOC612422_3,0.010378911050476268,OS,1
C32H4orf54_3,0.010430755744397651,OS,1
ARHGAP30_3,0.010433452208275748,OS,1
CENPW_3,0.010473757063837028,OS,1
C3AR1_3,0.010491776599404114,OS,1
TMEM59L_3,0.010613185575465343,OS,1
SLC36A2_3,0.010633196712919245,OS,1
SLIT1_3,0.010657265640380335,OS,1
PTPRO_3,0.01066860844051617,OS,1
DLA-DQA1_3,0.010823457698922578,OS,1
CENPV_3,0.01086946177740338,OS,1
MS4A7_3,0.010906807053302395,OS,1
HSD11B2_3,0.010930391506765325,OS,1
SLC43A2_3,0.01105169551272202,OS,1
CA14_3,0.011083952785698346,OS,1
GLRX_3,0.011111202290318515,OS,1
AKNA_3,0.01111135262278835,OS,1
CASQ1_3,0.011119068461686055,OS,1
INPP4B_3,0.011180721826014012,OS,1
CSF2RB_3,0.011195866920004216,OS,1
MOSPD2_3,0.011197928685154976,OS,1
CARD9_3,0.011408421987305885,OS,1
XAF1_3,0.011455078151726169,OS,1
SPN_3,0.011462271759210226,OS,1
FMNL1_3,0.011468788760739876,OS,1
TONSL_3,0.011483787137155957,OS,1
RAB30_3,0.011581489713165846,OS,1
CTSS_3,0.011581618231270829,OS,1
NFAM1_3,0.011668471648954749,OS,1
PARP9_3,0.011736782912651416,OS,1
IFIT3_3,0.011972214156549995,OS,1
USP13_3,0.012039560375576446,OS,1
TASL_3,0.012055838920675788,OS,1
CHPT1_3,0.012092455206151601,OS,1
NOD2_3,0.012107300528124313,OS,1
DTX3L_3,0.012156261193630481,OS,1
SIRPB2_3,0.01220958976413968,OS,1
PAQR9_3,0.012228466589194185,OS,1
KLHL9_3,0.012253841015462882,OS,1
MLIP_3,0.012342154240730048,OS,1
DNA2_3,0.01241099535008133,OS,1
MAT1A_3,0.012421377667235558,OS,1
LOC476816_3,0.012507445162936056,OS,1
SLC7A7_3,0.012589763643046132,OS,1
UBE2S_3,0.012716057277307924,OS,1
ANKRD22_3,0.0127949765903461,OS,1
TREM1_3,0.012803514579720416,OS,1
EPHA2_3,0.012851298165652655,OS,1
ZMAT1_3,0.012878964859332263,OS,1
DENND2D_3,0.012886988776716173,OS,1
LOC478984_3,0.01290952814357221,OS,1
SAMSN1_3,0.012962048016325566,OS,1
MXRA5_3,0.012971918236328407,OS,1
FOLH1B_3,0.013123307895468695,OS,1
RAB39A_3,0.01318686164029753,OS,1
RECQL4_3,0.013236017040787822,OS,1
C20H19orf38_3,0.013543440464553568,OS,1
ECT2_3,0.013613605848499253,OS,1
ABCC3_3,0.013645655787803886,OS,1
MPIG6B_3,0.01371287386974136,OS,1
SLCO5A1_3,0.013774685610604647,OS,1
OAS2_3,0.013788525485572524,OS,1
SQOR_3,0.014117244197012272,OS,1
CD72_3,0.014171638380449325,OS,1
NDUFB9_3,0.014252355604233094,OS,1
TRIM22_3,0.014356810304176272,OS,1
TNFSF8_3,0.014449524912221075,OS,1
LOC100687459_3,0.01446486758360632,OS,1
MAB21L2_3,0.014586831351644153,OS,1
LOC119879511,0.014660541052151725,OS,1
MFNG_3,0.014667247874429079,OS,1
PSMB8_3,0.014730846580094513,OS,1
SLC25A10_3,0.014750547157000167,OS,1
LGR4_3,0.014787933556297867,OS,1
MCTP1_3,0.014841041750688731,OS,1
OLFM2_3,0.014858488731558251,OS,1
TNFSF13_3,0.01495823545318843,OS,1
CCR5_3,0.015021073878935545,OS,1
CYP2S1_3,0.01504814168616124,OS,1
IFITM5_3,0.015091907371355531,OS,1
CASP4_3,0.01514743631012877,OS,1
DNPH1_3,0.01515672757449988,OS,1
WAS_3,0.015164574283406486,OS,1
LGALS9_3,0.015174876203260058,OS,1
GAS7_3,0.015265614417940184,OS,1
CDA_3,0.015464962242239649,OS,1
SDK2_3,0.015484976657920816,OS,1
LNX1_3,0.015544924975014585,OS,1
RGS1_3,0.015558726446667991,OS,1
LOC606863_3,0.015588457617478377,OS,1
NPL_3,0.01563042287109871,OS,1
PIM1_3,0.01567707710959935,OS,1
FANCA_3,0.015790322416624664,OS,1
ADGRE3_3,0.015797197196768083,OS,1
SIT1_3,0.015918110880229965,OS,1
PGAM2_3,0.015927844644794766,OS,1
SLAMF8_3,0.01608137301260223,OS,1
CST7_3,0.016089901929026516,OS,1
SLCO2B1_3,0.01612443525300943,OS,1
GNA15_3,0.016164128232439883,OS,1
ENPP5_3,0.016267355973258568,OS,1
ATAD2_3,0.016304465529168137,OS,1
GBP1_3,0.0163601176684724,OS,1
RBPMS2_3,0.01644435696193674,OS,1
GRID2IP_3,0.016537541174774566,OS,1
SLC12A8_3,0.01667869970559577,OS,1
ST6GALNAC3_3,0.01678446882196265,OS,1
LOC119866898_3,0.016843577525583193,OS,1
FAM241A_3,0.016947950726170453,OS,1
RASAL3_3,0.016949640531643457,OS,1
TMEM144_3,0.01706407185268743,OS,1
DLA-79_3,0.017191064205385027,OS,1
BPI_3,0.017282720360631103,OS,1
LOC481472_3,0.01732605386302937,OS,1
MRI1_3,0.01743967228051633,OS,1
MRC1_3,0.017677854785182096,OS,1
GIMAP8_3,0.017702213050798547,OS,1
MYO1G_3,0.01774205075900843,OS,1
IRF5_3,0.017819461346903497,OS,1
CRYBG1_3,0.017838495881360543,OS,1
RAB29_3,0.01795447953390314,OS,1
CPN2_3,0.01815265573109823,OS,1
PTAFR_3,0.018349476633907413,OS,1
LOC119873395_3,0.018368356598610705,OS,1
LOC119878872,0.018429780519685742,OS,1
HSP70_3,0.018475699077785835,OS,1
FAM131C_3,0.018615760580564585,OS,1
DSN1_3,0.018667845114454743,OS,1
IL18_3,0.018709421563862065,OS,1
CCL5_3,0.018741177941280922,OS,1
HNMT_3,0.018749557996972446,OS,1
WDFY4_3,0.018817376015212647,OS,1
LOC111095048_3,0.018908189878280867,OS,1
DLA-DMA_3,0.018984790633519794,OS,1
SEMA4A_3,0.01904581401025867,OS,1
FKBP7_3,0.019117357022156042,OS,1
PARP12_3,0.01912360739563038,OS,1
CALD1_3,0.019273489597048284,OS,1
KLHL40_3,0.01928072398064383,OS,1
IQGAP2_3,0.01928239811316136,OS,1
DRAM1_3,0.019408880740931448,OS,1
LOC100686511_3,0.01941006189657514,OS,1
IFI44_3,0.01955242123042032,OS,1
MSR1_3,0.01957998971306417,OS,1
AIF1_3,0.019626650772764535,OS,1
LOC100686271_3,0.01966048093434277,OS,1
PTGES3L_3,0.019684338740181277,OS,1
TTC39C_3,0.0197554980018106,OS,1
CASP12_3,0.019768567125581324,OS,1
PAPSS2_3,0.0197796793678382,OS,1
NCF2_3,0.020029761237088325,OS,1
CYBB_3,0.020077005710129228,OS,1
LOC102156938_3,0.02010020541625142,OS,1
HSPH1_3,0.020132236416567265,OS,1
F5_3,0.020138485168442282,OS,1
OAS1_3,0.02018071822520367,OS,1
TIMD4_3,0.020228964354915335,OS,1
SH3D19_3,0.020248758855662907,OS,1
TMEM140_3,0.02031540949040869,OS,1
PGAP1_3,0.020320927015594688,OS,1
SIM2_3,0.020344831563166643,OS,1
PTPRJ_3,0.020412621825189513,OS,1
CREB5_3,0.02044275899854994,OS,1
XCR1_3,0.020456809440113025,OS,1
PLD4_3,0.02048990391364018,OS,1
CLTCL1_3,0.020623680940040176,OS,1
DDIT4_3,0.020656182351668544,OS,1
GADD45GIP1_3,0.02072389958456894,OS,1
NLRC5_3,0.020838647606155898,OS,1
KCNA3_3,0.020951896624676055,OS,1
FERMT3_3,0.021012691191039105,OS,1
MCM10_3,0.021046681833605498,OS,1
LOC488622_3,0.021052128651009364,OS,1
MEST_3,0.021185753209216115,OS,1
RIPOR2_3,0.021366071490033677,OS,1
TNIP3_3,0.021419085386212625,OS,1
MDFI_3,0.021455478463110935,OS,1
LIMS2_3,0.021481611834038936,OS,1
POFUT2_3,0.021574086586601027,OS,1
FGD3_3,0.0215945215226732,OS,1
BUB1_3,0.021604122517130425,OS,1
GSDME_3,0.02164157362183464,OS,1
LRRC8C_3,0.02164484585032649,OS,1
FANCM_3,0.021669674921160693,OS,1
EVI2A_3,0.021693258055230175,OS,1
NES_3,0.021722623881311114,OS,1
NOX4_3,0.021844791243721233,OS,1
PDE4D_3,0.021932056856420613,OS,1
GIMAP2_3,0.022348198755984015,OS,1
PIK3R6_3,0.022393427251611548,OS,1
RNF213_3,0.022437248856174666,OS,1
PCSK1N_3,0.022446412381174737,OS,1
LPAR1_3,0.022457753976100416,OS,1
IRF8_3,0.022575573199532316,OS,1
TROAP_3,0.022590380514804602,OS,1
IL7R_3,0.022880714930726322,OS,1
GPR146_3,0.02299309464557339,OS,1
ADORA3_3,0.023062405058041142,OS,1
OLFML1_3,0.02306952637067091,OS,1
BIN2_3,0.02315738594793508,OS,1
DLGAP5_3,0.023218056844489368,OS,1
LY9_3,0.023307277497648517,OS,1
CHRNG_3,0.02332542801639719,OS,1
IKZF1_3,0.023340486478622587,OS,1
LOC611446_3,0.023397424435761257,OS,1
SHOX2_3,0.023404250433166535,OS,1
RRAD_3,0.02357811699441132,OS,1
LOC119877844,0.02368170416717564,OS,1
LST1_3,0.023684451399846068,OS,1
RANBP3L_3,0.023713615599370203,OS,1
LOC106559497_3,0.023845257614088726,OS,1
IL15RA_3,0.023940762199531677,OS,1
STMN1_3,0.024105073350931032,OS,1
SLC25A34_3,0.024237249005136997,OS,1
TBXAS1_3,0.024345102083539346,OS,1
ARL4D_3,0.024403121308082493,OS,1
IFI44L_3,0.024523782824810082,OS,1
SEPTIN6_3,0.02453760407390889,OS,1
DPYD_3,0.024735357893555774,OS,1
CD163_3,0.02494920508974784,OS,1
LOC119876044,0.025065728438068723,OS,1
TAPBPL_3,0.025131248891099384,OS,1
LOC102155122_3,0.025147998534021478,OS,1
CCL22_3,0.02524008317115523,OS,1
ATF5_3,0.025300354080828757,OS,1
OASL_3,0.025571266758843785,OS,1
MAEL_3,0.02573321097886545,OS,1
KIF4A_3,0.025846675470179464,OS,1
ANKRD29_3,0.025859207239823333,OS,1
CAMK1D_3,0.02601395507840981,OS,1
SRGN_3,0.02601931280693443,OS,1
POLE2_3,0.02616720091232322,OS,1
PRDM1_3,0.02627040771780748,OS,1
KIAA2012_3,0.026275770653971596,OS,1
MYOM3_3,0.026279070974067478,OS,1
FNBP1_3,0.026314218672681487,OS,1
IGSF3_3,0.02633750243239562,OS,1
ARRB1_3,0.026399007083740197,OS,1
BACE2_3,0.026399225283547302,OS,1
CMKLR1_3,0.026473792732798273,OS,1
KLHL30_3,0.026545444677755024,OS,1
ADAP2_3,0.02656897692529203,OS,1
CTNNAL1_3,0.02668061332582565,OS,1
IL1R2_3,0.02672555662677481,OS,1
PIK3CG_3,0.026733288801258227,OS,1
LAIR1_3,0.026770998799824662,OS,1
HSD11B1_3,0.02701517434955035,OS,1
SP100_3,0.02705878460694596,OS,1
PILRA_3,0.02716252894366786,OS,1
SLC13A5_3,0.027183125498225987,OS,1
CPE_3,0.02737509961359985,OS,1
SLC8A1_3,0.027375318581820955,OS,1
FLT3_3,0.0273793446048884,OS,1
SCRN2_3,0.02743347113799906,OS,1
P2RY14_3,0.027465571656927566,OS,1
LOC102156473_3,0.02760402718719368,OS,1
CD37_3,0.027604920083735558,OS,1
CD226_3,0.02773194560534579,OS,1
PBK_3,0.02773806121209404,OS,1
GAREM2_3,0.027827980999992154,OS,1
SPC24_3,0.02785220087050051,OS,1
GPR65_3,0.027891933434692137,OS,1
IRAG2_3,0.027897886795128342,OS,1
PLK4_3,0.027919764760629937,OS,1
SNX20_3,0.02799568317165695,OS,1
PRR7_3,0.028280565616003797,OS,1
GIMAP7_3,0.028430569522873084,OS,1
LOC484309_3,0.02846685680214358,OS,1
FGD2_3,0.02848741251707074,OS,1
LOC484356_3,0.028546260320104138,OS,1
CDK6_3,0.028618183904701763,OS,1
BOK_3,0.02863222261417212,OS,1
EPB41_3,0.02871557352570584,OS,1
NCF1_3,0.02898465196543079,OS,1
GIMAP4_3,0.029185385006973177,OS,1
EVA1C_3,0.029196090352358938,OS,1
LURAP1L_3,0.029316660468247727,OS,1
CRIP1_3,0.029347742620279782,OS,1
TLR4_3,0.029367964329827898,OS,1
SLC16A6_3,0.029477769448277298,OS,1
CLEC12A_3,0.029573894482384264,OS,1
ID1_3,0.029633824803179495,OS,1
TPCN1_3,0.02965183580836258,OS,1
CDCA8_3,0.029689968274354554,OS,1
LAGE3_3,0.029746740524772924,OS,1
HUNK_3,0.029790070648060163,OS,1
EXPH5_3,0.029804915043262263,OS,1
PARP14_3,0.029813872543827915,OS,1
GAL3ST4_3,0.029950196189908736,OS,1
LOC119875994_2,0.030391120484776057,OS,1
LOC100856518_3,0.030406765891269304,OS,1
LOC489911_3,0.03047122559102727,OS,1
LOC102155568_3,0.030560144544873328,OS,1
HOXD13_3,0.030686157885126148,OS,1
AMBN_3,0.030764004502581467,OS,1
UBA7_3,0.03081530922802523,OS,1
TOX_3,0.030928499352629923,OS,1
PLEKHG1_3,0.031014259825807473,OS,1
SLAMF7_3,0.031187381082139774,OS,1
IFI35_3,0.03119367403494982,OS,1
TFEC_3,0.031307229837378284,OS,1
LOC100855995_3,0.031360058762486834,OS,1
SLA_3,0.03154228913186674,OS,1
PLXNA3_3,0.031574541834130665,OS,1
PSMB9_3,0.031576804331312304,OS,1
FAT3_3,0.03160270779435326,OS,1
ADGRF3_3,0.03162691527416704,OS,1
RELN_3,0.031739620264736194,OS,1
LOC119878257,0.03177557131764175,OS,1
RPS6KA1_3,0.03181102207672281,OS,1
KYNU_3,0.031979909733242044,OS,1
C2_3,0.032008203320317716,OS,1
PLBD1_3,0.03214813200379031,OS,1
LOC119876730,0.0322760447503994,OS,1
