endpoint,repeat,fold,module_label,model,c_index,error,n_train,n_test,train_events,test_events,n_module_genes_used,n_original_proliferation_genes_used,n_disjoint_proliferation_genes_used,module_pc1_explained_variance,original_proliferation_pc1_explained_variance,disjoint_proliferation_pc1_explained_variance,train_module_original_proliferation_correlation,train_module_disjoint_proliferation_correlation,residual_sd_before_standardization
DFI,1,1,M23,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,4,251,251,0.5841634353210087,0.6467287633869957,0.6467287633869957,0.4012876381550231,0.4012876381550231,
DFI,1,1,M23,module_plus_disjoint_proliferation,0.6718213058419243,,148,38,114,29,4,251,251,0.5841634353210087,0.6467287633869957,0.6467287633869957,0.4012876381550231,0.4012876381550231,
DFI,1,1,M23,residual_to_original_proliferation,0.6030927835051546,,148,38,114,29,4,251,251,0.5841634353210087,0.6467287633869957,0.6467287633869957,0.4012876381550231,0.4012876381550231,0.9159520901575383
DFI,1,1,M23,residual_to_disjoint_proliferation,0.6030927835051546,,148,38,114,29,4,251,251,0.5841634353210087,0.6467287633869957,0.6467287633869957,0.4012876381550231,0.4012876381550231,0.9159520901575383
DFI,1,1,M23,residual_to_disjoint_proliferation_and_weight,0.5910652920962199,,148,38,114,29,4,251,251,0.5841634353210087,0.6467287633869957,0.6467287633869957,0.4012876381550231,0.4012876381550231,0.8728397864889026
DFI,1,1,M24,module_only,0.6804123711340206,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,
DFI,1,1,M24,original_proliferation_only,0.6134020618556701,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,
DFI,1,1,M24,module_plus_original_proliferation,0.6786941580756014,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,
DFI,1,1,M24,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,
DFI,1,1,M24,module_plus_disjoint_proliferation,0.6786941580756014,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,
DFI,1,1,M24,residual_to_original_proliferation,0.6563573883161512,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,0.9336967802845987
DFI,1,1,M24,residual_to_disjoint_proliferation,0.6563573883161512,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,0.9336967802845987
DFI,1,1,M24,residual_to_disjoint_proliferation_and_weight,0.6649484536082474,,148,38,114,29,7,251,251,0.4309779347228457,0.6467287633869957,0.6467287633869957,0.35806469036498667,0.35806469036498667,0.9245480114939607
DFI,1,1,M25,module_only,0.6168384879725086,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,
DFI,1,1,M25,original_proliferation_only,0.6134020618556701,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,
DFI,1,1,M25,module_plus_original_proliferation,0.6323024054982818,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,
DFI,1,1,M25,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,
DFI,1,1,M25,module_plus_disjoint_proliferation,0.6323024054982818,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,
DFI,1,1,M25,residual_to_original_proliferation,0.5824742268041238,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,0.9637450552559589
DFI,1,1,M25,residual_to_disjoint_proliferation,0.5824742268041238,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,0.9637450552559589
DFI,1,1,M25,residual_to_disjoint_proliferation_and_weight,0.5790378006872853,,148,38,114,29,6,251,251,0.4791674065911566,0.6467287633869957,0.6467287633869957,-0.266824789833495,-0.266824789833495,0.9623178296672527
DFI,1,1,M27,module_only,0.7061855670103093,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,
DFI,1,1,M27,original_proliferation_only,0.6134020618556701,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,
DFI,1,1,M27,module_plus_original_proliferation,0.6683848797250859,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,
DFI,1,1,M27,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,
DFI,1,1,M27,module_plus_disjoint_proliferation,0.6683848797250859,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,
DFI,1,1,M27,residual_to_original_proliferation,0.697594501718213,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,0.9741156276016603
DFI,1,1,M27,residual_to_disjoint_proliferation,0.697594501718213,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,0.9741156276016603
DFI,1,1,M27,residual_to_disjoint_proliferation_and_weight,0.7079037800687286,,148,38,114,29,8,251,251,0.4232802307928653,0.6467287633869957,0.6467287633869957,0.22605031312126875,0.22605031312126875,0.9562731368856785
DFI,1,1,M28,module_only,0.6408934707903781,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,
DFI,1,1,M28,original_proliferation_only,0.6134020618556701,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,
DFI,1,1,M28,module_plus_original_proliferation,0.647766323024055,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,
DFI,1,1,M28,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,
DFI,1,1,M28,module_plus_disjoint_proliferation,0.647766323024055,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,
DFI,1,1,M28,residual_to_original_proliferation,0.6357388316151202,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,0.9493942374249944
DFI,1,1,M28,residual_to_disjoint_proliferation,0.6357388316151202,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,0.9493942374249944
DFI,1,1,M28,residual_to_disjoint_proliferation_and_weight,0.6134020618556701,,148,38,114,29,13,251,251,0.4059436752712481,0.6467287633869957,0.6467287633869957,-0.3140869018985244,-0.3140869018985244,0.9364200480777524
DFI,1,1,M30,module_only,0.5034364261168385,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,
DFI,1,1,M30,original_proliferation_only,0.6134020618556701,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,
DFI,1,1,M30,module_plus_original_proliferation,0.6048109965635738,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,
DFI,1,1,M30,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,
DFI,1,1,M30,module_plus_disjoint_proliferation,0.6048109965635738,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,
DFI,1,1,M30,residual_to_original_proliferation,0.43470790378006874,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,0.9576599760187873
DFI,1,1,M30,residual_to_disjoint_proliferation,0.43470790378006874,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,0.9576599760187873
DFI,1,1,M30,residual_to_disjoint_proliferation_and_weight,0.43470790378006874,,148,38,114,29,7,251,251,0.7381682737708438,0.6467287633869957,0.6467287633869957,-0.2879016678168009,-0.2879016678168009,0.957582828728753
DFI,1,1,M34,module_only,0.5945017182130584,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,
DFI,1,1,M34,original_proliferation_only,0.6134020618556701,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,
DFI,1,1,M34,module_plus_original_proliferation,0.6254295532646048,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,
DFI,1,1,M34,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,
DFI,1,1,M34,module_plus_disjoint_proliferation,0.6254295532646048,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,
DFI,1,1,M34,residual_to_original_proliferation,0.5652920962199313,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,0.9427001898506394
DFI,1,1,M34,residual_to_disjoint_proliferation,0.5652920962199313,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,0.9427001898506394
DFI,1,1,M34,residual_to_disjoint_proliferation_and_weight,0.5446735395189003,,148,38,114,29,238,251,251,0.5232950793889883,0.6467287633869957,0.6467287633869957,-0.3336410527131941,-0.3336410527131941,0.9333119387983131
DFI,1,1,M38,module_only,0.5618556701030928,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,
DFI,1,1,M38,original_proliferation_only,0.6134020618556701,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,
DFI,1,1,M38,module_plus_original_proliferation,0.5721649484536082,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,
DFI,1,1,M38,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,
DFI,1,1,M38,module_plus_disjoint_proliferation,0.5721649484536082,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,
DFI,1,1,M38,residual_to_original_proliferation,0.5515463917525774,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,0.8688786761289764
DFI,1,1,M38,residual_to_disjoint_proliferation,0.5515463917525774,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,0.8688786761289764
DFI,1,1,M38,residual_to_disjoint_proliferation_and_weight,0.5343642611683849,,148,38,114,29,8,251,251,0.4473410365886644,0.6467287633869957,0.6467287633869957,-0.49502509650355836,-0.49502509650355836,0.8494598108380087
DFI,1,1,M39,module_only,0.5721649484536082,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,
DFI,1,1,M39,original_proliferation_only,0.6134020618556701,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,
DFI,1,1,M39,module_plus_original_proliferation,0.5738831615120275,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,
DFI,1,1,M39,disjoint_proliferation_only,0.6134020618556701,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,
DFI,1,1,M39,module_plus_disjoint_proliferation,0.5738831615120275,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,
DFI,1,1,M39,residual_to_original_proliferation,0.4793814432989691,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,0.7713873391412651
DFI,1,1,M39,residual_to_disjoint_proliferation,0.4793814432989691,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,0.7713873391412651
DFI,1,1,M39,residual_to_disjoint_proliferation_and_weight,0.47766323024054985,,148,38,114,29,5,251,251,0.5099041585217812,0.6467287633869957,0.6467287633869957,0.6363659112590483,0.6363659112590483,0.7712051881339532
DFI,1,1,M40,module_only,0.6357388316151202,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,
DFI,1,1,M40,original_proliferation_only,0.6134020618556701,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,
DFI,1,1,M40,module_plus_original_proliferation,0.6408934707903781,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,
DFI,1,1,M40,disjoint_proliferation_only,0.6099656357388317,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,
DFI,1,1,M40,module_plus_disjoint_proliferation,0.6443298969072165,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,
DFI,1,1,M40,residual_to_original_proliferation,0.6288659793814433,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,0.20271617724484736
DFI,1,1,M40,residual_to_disjoint_proliferation,0.6632302405498282,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,0.24814580540536132
DFI,1,1,M40,residual_to_disjoint_proliferation_and_weight,0.6494845360824743,,148,38,114,29,144,251,171,0.49843061042559544,0.6467287633869957,0.6235624739019154,0.9792375357814037,0.9687226947169788,0.2458576569877898
DFI,1,2,M11,module_only,0.5547309833024119,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,
DFI,1,2,M11,original_proliferation_only,0.6419294990723562,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,
DFI,1,2,M11,module_plus_original_proliferation,0.588126159554731,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,
DFI,1,2,M11,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,
DFI,1,2,M11,module_plus_disjoint_proliferation,0.588126159554731,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,
DFI,1,2,M11,residual_to_original_proliferation,0.5510204081632653,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,0.9926496110073413
DFI,1,2,M11,residual_to_disjoint_proliferation,0.5510204081632653,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,0.9926496110073413
DFI,1,2,M11,residual_to_disjoint_proliferation_and_weight,0.5343228200371057,,149,37,115,28,8,251,251,0.4806461370210277,0.6477637624968913,0.6477637624968913,0.12102375703544488,0.12102375703544488,0.9768589783075128
DFI,1,2,M17,module_only,0.5139146567717996,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,
DFI,1,2,M17,original_proliferation_only,0.6419294990723562,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,
DFI,1,2,M17,module_plus_original_proliferation,0.5955473098330241,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,
DFI,1,2,M17,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,
DFI,1,2,M17,module_plus_disjoint_proliferation,0.5955473098330241,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,
DFI,1,2,M17,residual_to_original_proliferation,0.48608534322820035,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,0.9388951798146894
DFI,1,2,M17,residual_to_disjoint_proliferation,0.48608534322820035,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,0.9388951798146894
DFI,1,2,M17,residual_to_disjoint_proliferation_and_weight,0.4842300556586271,,149,37,115,28,5,251,251,0.5286096335474756,0.6477637624968913,0.6477637624968913,0.3442031977200998,0.3442031977200998,0.9373651034870573
DFI,1,2,M20,module_only,0.5510204081632653,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,
DFI,1,2,M20,original_proliferation_only,0.6419294990723562,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,
DFI,1,2,M20,module_plus_original_proliferation,0.62152133580705,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,
DFI,1,2,M20,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,
DFI,1,2,M20,module_plus_disjoint_proliferation,0.62152133580705,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,
DFI,1,2,M20,residual_to_original_proliferation,0.5473098330241187,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,0.9916282458337481
DFI,1,2,M20,residual_to_disjoint_proliferation,0.5473098330241187,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,0.9916282458337481
DFI,1,2,M20,residual_to_disjoint_proliferation_and_weight,0.5102040816326531,,149,37,115,28,4,251,251,0.6323321647397212,0.6477637624968913,0.6477637624968913,0.12912560576695636,0.12912560576695636,0.9835425369515766
DFI,1,2,M23,module_only,0.5918367346938775,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,
DFI,1,2,M23,original_proliferation_only,0.6419294990723562,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,
DFI,1,2,M23,module_plus_original_proliferation,0.6307977736549165,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,
DFI,1,2,M23,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,
DFI,1,2,M23,module_plus_disjoint_proliferation,0.6307977736549165,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,
DFI,1,2,M23,residual_to_original_proliferation,0.5769944341372912,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,0.9215803317274746
DFI,1,2,M23,residual_to_disjoint_proliferation,0.5769944341372912,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,0.9215803317274746
DFI,1,2,M23,residual_to_disjoint_proliferation_and_weight,0.5510204081632653,,149,37,115,28,4,251,251,0.5670176742835864,0.6477637624968913,0.6477637624968913,0.3881877022434867,0.3881877022434867,0.8998593830465657
DFI,1,2,M24,module_only,0.5807050092764379,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,
DFI,1,2,M24,original_proliferation_only,0.6419294990723562,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,
DFI,1,2,M24,module_plus_original_proliferation,0.601113172541744,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,
DFI,1,2,M24,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,
DFI,1,2,M24,module_plus_disjoint_proliferation,0.601113172541744,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,
DFI,1,2,M24,residual_to_original_proliferation,0.5565862708719852,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,0.9062460792263956
DFI,1,2,M24,residual_to_disjoint_proliferation,0.5565862708719852,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,0.9062460792263956
DFI,1,2,M24,residual_to_disjoint_proliferation_and_weight,0.5343228200371057,,149,37,115,28,7,251,251,0.4223672411681065,0.6477637624968913,0.6477637624968913,0.4227505693512259,0.4227505693512259,0.8852857031854577
DFI,1,2,M25,module_only,0.6549165120593692,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,
DFI,1,2,M25,original_proliferation_only,0.6419294990723562,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,
DFI,1,2,M25,module_plus_original_proliferation,0.673469387755102,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,
DFI,1,2,M25,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,
DFI,1,2,M25,module_plus_disjoint_proliferation,0.673469387755102,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,
DFI,1,2,M25,residual_to_original_proliferation,0.6456400742115028,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,0.9557366583996705
DFI,1,2,M25,residual_to_disjoint_proliferation,0.6456400742115028,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,0.9557366583996705
DFI,1,2,M25,residual_to_disjoint_proliferation_and_weight,0.6382189239332097,,149,37,115,28,6,251,251,0.49308891670949057,0.6477637624968913,0.6477637624968913,-0.2942234521431491,-0.2942234521431491,0.9474652022921073
DFI,1,2,M27,module_only,0.5862708719851577,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,
DFI,1,2,M27,original_proliferation_only,0.6419294990723562,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,
DFI,1,2,M27,module_plus_original_proliferation,0.6456400742115028,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,
DFI,1,2,M27,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,
DFI,1,2,M27,module_plus_disjoint_proliferation,0.6456400742115028,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,
DFI,1,2,M27,residual_to_original_proliferation,0.5584415584415584,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,0.9405599970066874
DFI,1,2,M27,residual_to_disjoint_proliferation,0.5584415584415584,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,0.9405599970066874
DFI,1,2,M27,residual_to_disjoint_proliferation_and_weight,0.5380333951762524,,149,37,115,28,8,251,251,0.4347423239483051,0.6477637624968913,0.6477637624968913,0.3396275784308165,0.3396275784308165,0.9070744196811088
DFI,1,2,M28,module_only,0.6252319109461967,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,
DFI,1,2,M28,original_proliferation_only,0.6419294990723562,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,
DFI,1,2,M28,module_plus_original_proliferation,0.6456400742115028,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,
DFI,1,2,M28,disjoint_proliferation_only,0.6419294990723562,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,
DFI,1,2,M28,module_plus_disjoint_proliferation,0.6456400742115028,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,
DFI,1,2,M28,residual_to_original_proliferation,0.5918367346938775,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,0.9151619380693873
DFI,1,2,M28,residual_to_disjoint_proliferation,0.5918367346938775,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,0.9151619380693873
DFI,1,2,M28,residual_to_disjoint_proliferation_and_weight,0.5677179962894249,,149,37,115,28,13,251,251,0.4352262293745417,0.6477637624968913,0.6477637624968913,-0.4030863767346684,-0.4030863767346684,0.8951234500831672
DFI,1,2,M30,module_only,0.5454545454545454,,149,37,115,28,7,251,251,0.7425975554932766,0.6477637624968913,0.6477637624968913,-0.3293427144732735,-0.3293427144732735,
