cohort,module_label,iteration,method,n_genes_total,n_genes_subset,score_correlation_with_full,genes
CANINE_DOG2,M34,234,random_gene_subsets,162,130,0.9991667321444024,EVI2A_3;GPSM3_3;PIK3CG_3;FYB1_3;IL18_3;CYSLTR2_3;ADGRG6_3;CBLN3_3;PARP12_3;SIRPB2_3;ACOD1_3;SLC8A1_3;GIMAP6_3;RNASEL_3;MS4A7_3;SERPING1_3;NCKAP1L_3;TRIM22_3;ALOX5_3;OAS2_3;JCHAIN_3;EPAS1_3;FAXDC2_3;ARHGAP30_3;KCNQ1_3;PTPN6_3;DENND1C_3;TNFAIP8L2_3;GSAP_3;LAMA3_3;SUSD1_3;CAPG_3;PIK3IP1_3;ARHGDIB_3;JAML_3;TLR8_3;PARVG_3;SLCO3A1_3;MARCHF1_3;CD74_3;B2M_3;SLC43A2_3;CCR2_3;CYP4V2_3;BATF2_3;HACD4_3;TRANK1_3;FAM107A_3;PTPRJ_3;GAB2_3;OSBPL3_3;TLR7_3;HNMT_3;DRAM1_3;PARP15_3;GMFG_3;MILR1_3;DOCK2_3;OAS1_3;GPR183_3;SAMSN1_3;RASSF5_3;DTX3L_3;IFI35_3;VWA5A_3;ATP8A1_3;TMEM123_3;SLC6A6_3;LPAR5_3;DHX58_3;CD244_3;DNASE1L3_3;CTSH_3;FERMT3_3;BTK_3;SAMD9L_3;SERPINB9_3;SYTL1_3;PARP14_3;CSF1R_3;PAG1_3;SYK_3;LY96_3;IL34_3;MCTP1_3;CD80_3;PTPRC_4;PARP9_3;VAV1_3;INPP5D_3;NFAM1_3;CARD9_3;TMEM144_3;RGS18_3;IFI30_3;RNF213_3;IL1RN_3;ADCY7_3;PTK2B_3;PAPPA_3;ANXA3_3;ENPP5_3;FCER1G_2;TMEM86A_3;RAB29_3;TAGAP_3;PIK3AP1_3;MYO1G_3;SP100_3;ABCC3_3;SASH3_3;MOSPD2_3;NCF4_3;EHD3_3;PRKAR2B_3;C3AR1_3;ZMAT1_3;SH3TC1_3;SRM_3;GBP1_3;KBTBD12_3;KIAA0040_3;ARRB1_3;TRIM14_3;PTPRO_3;CBX7_3;SCTR_3;IRF5_3;TNFSF8_3;PID1_3
CANINE_DOG2,M34,235,random_gene_subsets,162,130,0.9996072526537024,JCHAIN_3;GLUL_3;SERPINB8_3;CARD9_3;PARVG_3;ARHGDIB_3;TNFAIP8L2_3;KIAA0040_3;SAMSN1_3;PRKAR2B_3;ABCC3_3;ARRB1_3;SERPINB9_3;BATF2_3;OSBPL3_3;SLCO3A1_3;ATF7IP2_3;MS4A7_3;PARP9_3;IFI35_3;DTX3L_3;IFI30_3;CD74_3;TNFSF8_3;LAPTM5_3;MARCHF1_3;CBX7_3;SLC8A1_3;TRIM22_3;GSAP_3;SERPING1_3;B2M_3;PID1_3;FCER1G_2;EHD3_3;RAB29_3;GIMAP6_3;EPHB3_3;RNF213_3;FERMT3_3;LY96_3;GBP1_3;HNMT_3;SLC6A6_3;PARP15_3;PRDM1_3;ARHGAP30_3;LPAR5_3;HCLS1_3;PARP14_3;PTK2B_3;IL34_3;CYP4V2_3;SUSD1_3;DAPP1_3;VAV1_3;SLCO2B1_3;JAML_3;IRF5_3;PAG1_3;PIK3AP1_3;NCF4_3;TMEM86A_3;DOCK2_3;DRAM1_3;OAS2_3;IL1RN_3;CAPG_3;TMEM123_3;GPR183_3;RETSAT_3;ADCY7_3;CSF2RB_3;KBTBD12_3;PIK3IP1_3;SYK_3;DHX58_3;PTPRJ_3;TMEM144_3;MYO1G_3;CASP8_3;CD80_3;EPAS1_3;ATP8A1_3;ANXA3_3;MOSPD2_3;DOK2_3;OAS1_3;INPP5D_3;NCKAP1L_3;TLR7_3;IL18_3;TRANK1_3;TLR1_3;EVI2A_3;CYTH4_3;ALOX5_3;CD86_3;TBC1D9_3;KCNQ1_3;RNASEL_3;SCTR_3;RGS18_3;CSF1R_3;FGR_3;GMFG_3;ZMAT1_3;ENPP5_3;BLNK_3;SASH3_3;HACD4_3;SH3TC1_3;CCR2_3;C3AR1_3;CYSLTR2_3;MCTP1_3;ANKRD22_3;ADGRG6_3;SP100_3;DNASE1L3_3;LAMA3_3;FYB1_3;ADGRF1_3;TAGAP_3;RASSF5_3;SLC43A2_3;CBLN3_3;VWA5A_3;TLR3_3;ADGRE3_3
CANINE_DOG2,M34,236,random_gene_subsets,162,130,0.9987572094931421,GIMAP6_3;EVI2A_3;ZMAT1_3;TRIM14_3;ANXA3_3;IL34_3;ARHGAP30_3;CD244_3;EGR1_3;SLCO2B1_3;TNFAIP8L2_3;CARD9_3;NCF4_3;KIAA0040_3;DHX58_3;LPAR5_3;RAB29_3;TLR1_3;PTAFR_3;CCR2_3;FGR_3;MCTP1_3;VWA5A_3;PARVG_3;TRANK1_3;TMEM144_3;MOSPD2_3;DOK2_3;SAMD9L_3;PARP9_3;CYP4V2_3;IRF5_3;CSF1R_3;SYK_3;GSAP_3;CD80_3;PTPRC_4;CASP8_3;CYSLTR2_3;GPSM3_3;BTK_3;RETSAT_3;SERPINB8_3;ATF7IP2_3;HCLS1_3;SRM_3;SLC43A2_3;TAPBPL_3;INPP5D_3;MARCHF1_3;JCHAIN_3;RNASEL_3;C3AR1_3;DAPP1_3;TNFAIP8_3;PRKAR2B_3;GPR183_3;HNMT_3;BLNK_3;OAS2_3;ALOX5_3;PARP15_3;CD74_3;PTPRJ_3;KCNQ1_3;ANKRD22_3;FCER1G_2;SIRPB2_3;PAG1_3;SERPINB9_3;MYO1G_3;SUSD1_3;ADCY7_3;IFI35_3;TLR8_3;PYCARD_3;TNFSF8_3;SERPING1_3;HACD4_3;SCTR_3;LY96_3;GLUL_3;OAS1_3;CTSH_3;ARRB1_3;IL18_3;PRDM1_3;FAM107A_3;CD86_3;EPHB3_3;JAML_3;PID1_3;PARP12_3;NFAM1_3;PTPN6_3;MS4A7_3;PIK3CG_3;RASSF5_3;TLR7_3;RGS18_3;GAB2_3;TAGAP_3;TMEM140_3;MILR1_3;TMEM86A_3;PIK3AP1_3;LCP1_3;ATP8A1_3;SYTL1_3;B2M_3;TBC1D9_3;FYB1_3;CBLN3_3;DENND1C_3;BATF2_3;TRIM22_3;DOCK2_3;GMFG_3;IL1RN_3;VAV1_3;ADGRE3_3;DTX3L_3;CYTH4_3;EPAS1_3;DNASE1L3_3;KBTBD12_3;EHD3_3;PTPRO_3;ACOD1_3;SLC6A6_3
CANINE_DOG2,M34,237,random_gene_subsets,162,130,0.9992624914583953,SAMSN1_3;GBP1_3;FAM107A_3;BATF2_3;JAML_3;PARP15_3;HACD4_3;SCTR_3;TLR8_3;PTK2B_3;PTPRJ_3;ARHGDIB_3;PARVG_3;ACOD1_3;CBLN3_3;TAPBPL_3;INPP5D_3;TNFSF8_3;PTAFR_3;CLEC12A_3;C3AR1_3;RNASEL_3;TMEM86A_3;EPAS1_3;DOK2_3;MS4A7_3;EHD3_3;DAPP1_3;CD80_3;PTPRC_4;GAB2_3;F5_3;ALOX5_3;PTPRO_3;ARRB1_3;DTX3L_3;CASP8_3;NCKAP1L_3;PRDM1_3;B2M_3;CYP4V2_3;IL34_3;CARD9_3;IFI30_3;JCHAIN_3;MYO1G_3;TLR3_3;DOCK2_3;PAG1_3;SUSD1_3;RNF213_3;ATP8A1_3;ADCY7_3;RASSF5_3;FERMT3_3;IRF5_3;HNMT_3;ENPP5_3;SYTL1_3;GPR183_3;TLR7_3;SLC43A2_3;IL1RN_3;MCTP1_3;TMEM123_3;PID1_3;GMFG_3;IL18_3;DENND1C_3;GPSM3_3;TNFAIP8_3;PARP9_3;PIK3IP1_3;SLC8A1_3;SP100_3;NFAM1_3;SLCO3A1_3;VAV1_3;SERPING1_3;OSBPL3_3;NCF4_3;SH3TC1_3;KIAA0040_3;CYTH4_3;ARHGAP30_3;PIK3AP1_3;SASH3_3;DRAM1_3;MILR1_3;OAS1_3;RETSAT_3;MARCHF1_3;SLC6A6_3;TMEM140_3;BTK_3;RGS18_3;CCR2_3;BLNK_3;TNFAIP8L2_3;CD244_3;CSF2RB_3;TRANK1_3;ADGRE3_3;FGR_3;SLCO2B1_3;LAMA3_3;DNASE1L3_3;PIK3CG_3;CAPG_3;ANXA3_3;LCP1_3;ZMAT1_3;KBTBD12_3;TLR1_3;SERPINB8_3;ADGRG6_3;GLUL_3;CTSH_3;PARP14_3;PAPPA_3;CYSLTR2_3;VWA5A_3;SERPINB9_3;PRKAR2B_3;EPHB3_3;LPAR5_3;LAPTM5_3;GSAP_3;PTPN6_3;SAMD9L_3
CANINE_DOG2,M34,238,random_gene_subsets,162,130,0.9995555010017648,NCKAP1L_3;LCP1_3;TLR1_3;DRAM1_3;KCNQ1_3;DAPP1_3;ANKRD22_3;IL1RN_3;RAB29_3;CASP8_3;CYSLTR2_3;DOK2_3;ACOD1_3;RASSF5_3;ABCC3_3;SERPING1_3;TMEM144_3;TRIM14_3;SUSD1_3;ADGRE3_3;ADGRF1_3;LPAR5_3;FAXDC2_3;PARP15_3;PTPRO_3;NFAM1_3;PTPRC_4;FERMT3_3;TAGAP_3;EGR1_3;SLCO2B1_3;GAB2_3;RETSAT_3;GLUL_3;GPSM3_3;ANXA3_3;RNASEL_3;LAMA3_3;LY96_3;GPR183_3;DHX58_3;ARRB1_3;ALOX5_3;IL34_3;IRF5_3;JCHAIN_3;ARHGAP30_3;VAV1_3;CBX7_3;TLR8_3;PRDM1_3;EPHB3_3;IL18_3;BLNK_3;LAPTM5_3;CD80_3;TLR3_3;OAS2_3;OSBPL3_3;TAPBPL_3;PIK3IP1_3;CD86_3;SERPINB8_3;CCR2_3;GMFG_3;SRM_3;TNFAIP8L2_3;MYO1G_3;DENND1C_3;EHD3_3;CYP4V2_3;PAPPA_3;ATF7IP2_3;FYB1_3;FAM107A_3;OAS1_3;BTK_3;BATF2_3;MILR1_3;SERPINB9_3;CD74_3;ADCY7_3;HACD4_3;C3AR1_3;SIRPB2_3;MS4A7_3;FGR_3;PARP9_3;INPP5D_3;EPAS1_3;SCTR_3;SLC8A1_3;SASH3_3;TNFAIP8_3;TNFSF8_3;PID1_3;TBC1D9_3;CSF1R_3;ADGRG6_3;SAMD9L_3;CARD9_3;B2M_3;MARCHF1_3;CTSH_3;ARHGDIB_3;DTX3L_3;NCF4_3;SLC43A2_3;PTAFR_3;SLC6A6_3;ATP8A1_3;CAPG_3;IFI35_3;PIK3CG_3;DOCK2_3;CSF2RB_3;JAML_3;GBP1_3;DNASE1L3_3;SAMSN1_3;TMEM123_3;GIMAP6_3;CD244_3;SYK_3;PTK2B_3;IFI30_3;PAG1_3;KBTBD12_3;GSAP_3;F5_3
CANINE_DOG2,M34,239,random_gene_subsets,162,130,0.999425504735275,OAS2_3;PARVG_3;FAXDC2_3;CYSLTR2_3;SAMSN1_3;ANXA3_3;FYB1_3;GAB2_3;IL18_3;FERMT3_3;PARP12_3;DOCK2_3;DHX58_3;CTSH_3;ADGRG6_3;PTPN6_3;PRDM1_3;TMEM123_3;SLC43A2_3;VWA5A_3;SUSD1_3;SERPING1_3;KCNQ1_3;B2M_3;DNASE1L3_3;LY96_3;ADGRE3_3;PRKAR2B_3;CSF2RB_3;CD80_3;TAGAP_3;CCR2_3;PTAFR_3;BTK_3;IFI35_3;LPAR5_3;SCTR_3;SERPINB9_3;TLR1_3;PTK2B_3;TNFAIP8L2_3;BATF2_3;RNASEL_3;ARRB1_3;SIRPB2_3;JCHAIN_3;PAPPA_3;EVI2A_3;TMEM144_3;GPSM3_3;SP100_3;TMEM86A_3;IFI30_3;MS4A7_3;SERPINB8_3;CAPG_3;ATF7IP2_3;KIAA0040_3;PIK3CG_3;MCTP1_3;MOSPD2_3;PAG1_3;SH3TC1_3;RAB29_3;OAS1_3;BLNK_3;GBP1_3;RNF213_3;FGR_3;CSF1R_3;NCF4_3;DTX3L_3;TAPBPL_3;FAM107A_3;TRIM22_3;SYK_3;HCLS1_3;GLUL_3;GSAP_3;CD244_3;INPP5D_3;EPHB3_3;EHD3_3;OSBPL3_3;TLR8_3;MARCHF1_3;CYTH4_3;TNFSF8_3;ATP8A1_3;EPAS1_3;ABCC3_3;VAV1_3;LAPTM5_3;SLCO3A1_3;PIK3IP1_3;SLC6A6_3;RASSF5_3;LAMA3_3;GPR183_3;ALOX5_3;IRF5_3;PYCARD_3;JAML_3;SRM_3;SAMD9L_3;TBC1D9_3;GMFG_3;EGR1_3;DAPP1_3;ADCY7_3;ENPP5_3;C3AR1_3;ZMAT1_3;DOK2_3;CYP4V2_3;RETSAT_3;HNMT_3;GIMAP6_3;CASP8_3;NFAM1_3;SASH3_3;RGS18_3;CD86_3;PTPRC_4;SYTL1_3;ANKRD22_3;CD74_3;LCP1_3;TMEM140_3;SLC8A1_3
CANINE_DOG2,M34,240,random_gene_subsets,162,130,0.9992803188024423,HNMT_3;C3AR1_3;CARD9_3;NCKAP1L_3;GSAP_3;ADGRF1_3;B2M_3;TMEM140_3;TLR3_3;GAB2_3;PARP9_3;IRF5_3;GIMAP6_3;PRKAR2B_3;LAMA3_3;FERMT3_3;VWA5A_3;FYB1_3;CTSH_3;PTPRC_4;PID1_3;PARP15_3;GPR183_3;CYP4V2_3;LPAR5_3;EGR1_3;CYSLTR2_3;LAPTM5_3;SASH3_3;SYK_3;CD86_3;ACOD1_3;TMEM86A_3;TLR1_3;MS4A7_3;MYO1G_3;RAB29_3;ARHGAP30_3;TNFAIP8L2_3;TAPBPL_3;ADGRG6_3;ARRB1_3;LCP1_3;TRIM14_3;SLC8A1_3;INPP5D_3;EPAS1_3;CBLN3_3;OAS2_3;SH3TC1_3;PARVG_3;HACD4_3;TMEM123_3;RNASEL_3;SUSD1_3;OAS1_3;MOSPD2_3;SP100_3;DHX58_3;SRM_3;SERPING1_3;KBTBD12_3;DTX3L_3;MILR1_3;IL1RN_3;FCER1G_2;CSF2RB_3;PIK3IP1_3;TAGAP_3;ATP8A1_3;ARHGDIB_3;PYCARD_3;ADCY7_3;NCF4_3;PRDM1_3;SAMSN1_3;PTPRO_3;JCHAIN_3;F5_3;CD74_3;RETSAT_3;DENND1C_3;ANKRD22_3;EPHB3_3;CCR2_3;EHD3_3;ANXA3_3;TLR7_3;SLCO2B1_3;ENPP5_3;TMEM144_3;PAG1_3;SCTR_3;SAMD9L_3;CD244_3;SIRPB2_3;TRANK1_3;PTPN6_3;DAPP1_3;DOCK2_3;IL18_3;MARCHF1_3;IFI30_3;CBX7_3;GMFG_3;CSF1R_3;CLEC12A_3;SERPINB8_3;IFI35_3;SYTL1_3;PTK2B_3;EVI2A_3;SLC6A6_3;FAM107A_3;DNASE1L3_3;RGS18_3;RNF213_3;PTAFR_3;GBP1_3;PARP14_3;TLR8_3;VAV1_3;DOK2_3;JAML_3;NFAM1_3;KIAA0040_3;TNFAIP8_3;FAXDC2_3;HCLS1_3;ALOX5_3
CANINE_DOG2,M34,241,random_gene_subsets,162,130,0.9991999182272621,PIK3CG_3;PTK2B_3;SYK_3;PTPRC_4;DHX58_3;TAPBPL_3;ARHGAP30_3;TLR7_3;MYO1G_3;KBTBD12_3;RGS18_3;PTPRO_3;PRKAR2B_3;TLR3_3;FCER1G_2;CAPG_3;KCNQ1_3;TMEM144_3;IFI30_3;RETSAT_3;PAPPA_3;OAS2_3;TNFAIP8L2_3;SRM_3;FAXDC2_3;FAM107A_3;EPHB3_3;PARP14_3;NFAM1_3;TLR8_3;CCR2_3;LCP1_3;EPAS1_3;GPR183_3;EVI2A_3;DOK2_3;PIK3IP1_3;CSF1R_3;DTX3L_3;SYTL1_3;ABCC3_3;PIK3AP1_3;GAB2_3;CTSH_3;FYB1_3;NCF4_3;TLR1_3;TBC1D9_3;GMFG_3;ZMAT1_3;CBX7_3;GSAP_3;JAML_3;SLC8A1_3;PTPN6_3;INPP5D_3;IL1RN_3;ANKRD22_3;ATP8A1_3;BLNK_3;SP100_3;GLUL_3;OAS1_3;MILR1_3;SASH3_3;ACOD1_3;PARP12_3;SERPINB9_3;CSF2RB_3;PARP15_3;ALOX5_3;PAG1_3;F5_3;HCLS1_3;SLC43A2_3;PARVG_3;CD80_3;LY96_3;DRAM1_3;DENND1C_3;SERPINB8_3;TRANK1_3;ADCY7_3;OSBPL3_3;TNFAIP8_3;JCHAIN_3;SIRPB2_3;DOCK2_3;FGR_3;PTAFR_3;TNFSF8_3;ARRB1_3;CD86_3;NCKAP1L_3;SCTR_3;CBLN3_3;IL18_3;ARHGDIB_3;LAMA3_3;TMEM123_3;CARD9_3;VAV1_3;SLCO3A1_3;B2M_3;CASP8_3;ADGRF1_3;GBP1_3;HNMT_3;CLEC12A_3;SUSD1_3;ADGRG6_3;RNF213_3;C3AR1_3;MS4A7_3;CD244_3;SERPING1_3;BTK_3;DNASE1L3_3;CD74_3;TMEM140_3;VWA5A_3;CYP4V2_3;MARCHF1_3;SAMSN1_3;ENPP5_3;GIMAP6_3;BATF2_3;MCTP1_3;CYTH4_3;EHD3_3
CANINE_DOG2,M34,242,random_gene_subsets,162,130,0.9992625436802477,GIMAP6_3;HCLS1_3;RGS18_3;LPAR5_3;CYP4V2_3;PARP12_3;PARP9_3;F5_3;SASH3_3;PTPRJ_3;SLC8A1_3;LY96_3;RETSAT_3;OSBPL3_3;IFI30_3;ZMAT1_3;BTK_3;DOK2_3;SYK_3;TMEM123_3;RASSF5_3;EPHB3_3;OAS1_3;FERMT3_3;PTAFR_3;KCNQ1_3;DTX3L_3;MILR1_3;FAXDC2_3;LCP1_3;ADGRE3_3;JCHAIN_3;GMFG_3;SLC6A6_3;NCKAP1L_3;TLR3_3;CARD9_3;PARVG_3;TAGAP_3;CBLN3_3;SLC43A2_3;NFAM1_3;NCF4_3;VAV1_3;EPAS1_3;FGR_3;GSAP_3;BLNK_3;TRANK1_3;FAM107A_3;SH3TC1_3;GPR183_3;VWA5A_3;PTPRC_4;TLR1_3;SAMSN1_3;CYSLTR2_3;MS4A7_3;IFI35_3;MARCHF1_3;SP100_3;SLCO3A1_3;HACD4_3;CBX7_3;TLR7_3;KBTBD12_3;IL1RN_3;JAML_3;MCTP1_3;TNFAIP8_3;DRAM1_3;FYB1_3;DOCK2_3;EHD3_3;GLUL_3;EVI2A_3;SUSD1_3;CTSH_3;CYTH4_3;TLR8_3;GAB2_3;TMEM140_3;DAPP1_3;RNASEL_3;CLEC12A_3;ADGRF1_3;CD74_3;CCR2_3;TNFSF8_3;ABCC3_3;KIAA0040_3;ADCY7_3;PARP15_3;TAPBPL_3;PRKAR2B_3;TRIM22_3;PAG1_3;LAMA3_3;ANKRD22_3;SAMD9L_3;DNASE1L3_3;SRM_3;GBP1_3;GPSM3_3;RAB29_3;ARHGAP30_3;PID1_3;PTK2B_3;ANXA3_3;SIRPB2_3;SERPINB8_3;HNMT_3;FCER1G_2;PAPPA_3;BATF2_3;PTPRO_3;ATF7IP2_3;PARP14_3;DHX58_3;CASP8_3;TMEM144_3;SERPINB9_3;IRF5_3;RNF213_3;INPP5D_3;PIK3IP1_3;ENPP5_3;PRDM1_3;TRIM14_3;LAPTM5_3
CANINE_DOG2,M34,243,random_gene_subsets,162,130,0.999040071257216,TRIM14_3;PAG1_3;FGR_3;CBX7_3;FCER1G_2;SRM_3;PYCARD_3;SYK_3;PIK3IP1_3;SLC43A2_3;HCLS1_3;HNMT_3;ATP8A1_3;PTAFR_3;MILR1_3;ALOX5_3;VWA5A_3;CYSLTR2_3;TNFAIP8_3;IL34_3;CBLN3_3;PRKAR2B_3;GSAP_3;TNFSF8_3;IFI30_3;IL18_3;SUSD1_3;PIK3AP1_3;KCNQ1_3;RASSF5_3;TLR1_3;PAPPA_3;TLR3_3;GPSM3_3;SASH3_3;C3AR1_3;NFAM1_3;TMEM123_3;PARVG_3;CSF1R_3;F5_3;DOK2_3;PTPRO_3;TMEM86A_3;SH3TC1_3;DHX58_3;OAS1_3;INPP5D_3;BATF2_3;CLEC12A_3;ADCY7_3;OAS2_3;CASP8_3;MOSPD2_3;SP100_3;MS4A7_3;BLNK_3;JCHAIN_3;SIRPB2_3;EHD3_3;KBTBD12_3;DOCK2_3;FAXDC2_3;ADGRF1_3;CAPG_3;RGS18_3;ARRB1_3;TLR8_3;NCF4_3;PIK3CG_3;SYTL1_3;ADGRG6_3;PTPRC_4;EGR1_3;SLC8A1_3;PARP14_3;CD86_3;PTPRJ_3;RNF213_3;PARP12_3;SAMSN1_3;SCTR_3;OSBPL3_3;BTK_3;GPR183_3;ARHGDIB_3;TMEM144_3;LY96_3;FERMT3_3;DAPP1_3;MYO1G_3;SERPING1_3;PARP9_3;KIAA0040_3;PTPN6_3;IFI35_3;FYB1_3;CD80_3;VAV1_3;DENND1C_3;CYTH4_3;SLC6A6_3;CCR2_3;JAML_3;SLCO3A1_3;RETSAT_3;ARHGAP30_3;SLCO2B1_3;TRANK1_3;TLR7_3;TNFAIP8L2_3;TAGAP_3;B2M_3;MARCHF1_3;FAM107A_3;CD74_3;PARP15_3;LAPTM5_3;CD244_3;DTX3L_3;SERPINB9_3;ANXA3_3;ADGRE3_3;DRAM1_3;ZMAT1_3;CARD9_3;EPAS1_3;GIMAP6_3;TBC1D9_3;NCKAP1L_3
CANINE_DOG2,M34,244,random_gene_subsets,162,130,0.9993015043455613,CD80_3;TMEM140_3;PIK3IP1_3;TLR8_3;SASH3_3;TAPBPL_3;HNMT_3;SH3TC1_3;OAS1_3;SIRPB2_3;DRAM1_3;PTK2B_3;MOSPD2_3;PAPPA_3;GPSM3_3;CARD9_3;ANKRD22_3;OAS2_3;SLC43A2_3;MS4A7_3;SERPINB8_3;ATF7IP2_3;RAB29_3;TRIM14_3;SRM_3;TRANK1_3;SLCO3A1_3;VAV1_3;MARCHF1_3;FAXDC2_3;CSF2RB_3;TLR1_3;DTX3L_3;CLEC12A_3;RNASEL_3;PARP14_3;SLC6A6_3;RNF213_3;TLR7_3;CYSLTR2_3;CCR2_3;CD244_3;PARP15_3;GAB2_3;BATF2_3;CD74_3;ENPP5_3;SAMD9L_3;GLUL_3;PRDM1_3;PIK3CG_3;TNFSF8_3;INPP5D_3;CSF1R_3;ATP8A1_3;GPR183_3;TMEM144_3;MILR1_3;DOCK2_3;PRKAR2B_3;BLNK_3;SYTL1_3;HACD4_3;ADGRF1_3;SLCO2B1_3;OSBPL3_3;ADCY7_3;RETSAT_3;LY96_3;SCTR_3;MCTP1_3;IL18_3;ALOX5_3;TAGAP_3;SLC8A1_3;IFI35_3;EHD3_3;DNASE1L3_3;IL1RN_3;FAM107A_3;DENND1C_3;GMFG_3;CYTH4_3;ADGRG6_3;CD86_3;TMEM86A_3;GIMAP6_3;IRF5_3;NCKAP1L_3;FGR_3;SUSD1_3;TNFAIP8L2_3;FERMT3_3;BTK_3;KCNQ1_3;PTAFR_3;CAPG_3;TRIM22_3;PAG1_3;EGR1_3;RGS18_3;TNFAIP8_3;PARP9_3;DOK2_3;TBC1D9_3;EPAS1_3;LAMA3_3;DAPP1_3;GBP1_3;ADGRE3_3;LCP1_3;PID1_3;VWA5A_3;DHX58_3;MYO1G_3;PARVG_3;IL34_3;CBX7_3;FCER1G_2;ANXA3_3;PIK3AP1_3;JAML_3;CTSH_3;LAPTM5_3;IFI30_3;GSAP_3;EVI2A_3;ACOD1_3;F5_3;SAMSN1_3
CANINE_DOG2,M34,245,random_gene_subsets,162,130,0.9992782793601398,ADGRF1_3;SASH3_3;HACD4_3;EPAS1_3;SH3TC1_3;PAPPA_3;CASP8_3;SIRPB2_3;IL1RN_3;TLR8_3;CBX7_3;TRIM22_3;ARHGDIB_3;LPAR5_3;CD244_3;CYSLTR2_3;ADGRE3_3;CSF2RB_3;NFAM1_3;ARRB1_3;PRDM1_3;PTK2B_3;MYO1G_3;CLEC12A_3;SLC6A6_3;BTK_3;GIMAP6_3;NCF4_3;ABCC3_3;CYP4V2_3;GAB2_3;C3AR1_3;CD86_3;FERMT3_3;KIAA0040_3;PARVG_3;LCP1_3;CSF1R_3;CYTH4_3;PTPRO_3;SLC43A2_3;TAPBPL_3;ANXA3_3;ARHGAP30_3;PTAFR_3;IL34_3;RGS18_3;BATF2_3;LAPTM5_3;SERPING1_3;MCTP1_3;DNASE1L3_3;RASSF5_3;IFI30_3;TMEM86A_3;GLUL_3;RNF213_3;CCR2_3;PIK3IP1_3;TNFAIP8L2_3;LY96_3;EGR1_3;RETSAT_3;TNFSF8_3;EPHB3_3;TBC1D9_3;OAS2_3;SYK_3;ZMAT1_3;DRAM1_3;SRM_3;ENPP5_3;DHX58_3;HCLS1_3;CD74_3;NCKAP1L_3;MILR1_3;TMEM140_3;MOSPD2_3;BLNK_3;ATP8A1_3;PIK3CG_3;GBP1_3;SLC8A1_3;KBTBD12_3;TMEM144_3;GPR183_3;CTSH_3;ADGRG6_3;VWA5A_3;B2M_3;ADCY7_3;TAGAP_3;TLR7_3;SAMSN1_3;ATF7IP2_3;TMEM123_3;PARP15_3;GMFG_3;SYTL1_3;PID1_3;F5_3;DAPP1_3;RNASEL_3;ALOX5_3;GSAP_3;TNFAIP8_3;EVI2A_3;TRIM14_3;TRANK1_3;FAXDC2_3;PARP14_3;IFI35_3;RAB29_3;PTPRJ_3;DOK2_3;PARP9_3;EHD3_3;SAMD9L_3;SCTR_3;PYCARD_3;IL18_3;HNMT_3;PIK3AP1_3;IRF5_3;MS4A7_3;DTX3L_3;KCNQ1_3;LAMA3_3;ANKRD22_3
CANINE_DOG2,M34,246,random_gene_subsets,162,130,0.9992101057024784,PYCARD_3;TNFSF8_3;MS4A7_3;MCTP1_3;SH3TC1_3;SLC6A6_3;ARRB1_3;SRM_3;CTSH_3;CBX7_3;TLR3_3;FCER1G_2;ADGRE3_3;PARVG_3;DENND1C_3;DNASE1L3_3;PRDM1_3;SERPING1_3;LCP1_3;TRIM22_3;FERMT3_3;DOCK2_3;IFI35_3;NFAM1_3;DTX3L_3;IL1RN_3;SASH3_3;PRKAR2B_3;EVI2A_3;DOK2_3;OSBPL3_3;CCR2_3;KBTBD12_3;GLUL_3;TLR1_3;IRF5_3;GSAP_3;TMEM123_3;CBLN3_3;PID1_3;SCTR_3;NCKAP1L_3;RASSF5_3;CSF2RB_3;LAMA3_3;PTK2B_3;VAV1_3;JAML_3;CD86_3;PARP12_3;MILR1_3;KIAA0040_3;SIRPB2_3;RNASEL_3;DAPP1_3;ADGRF1_3;GPSM3_3;ANKRD22_3;PTAFR_3;SLCO2B1_3;BATF2_3;ANXA3_3;TMEM140_3;DHX58_3;CYTH4_3;C3AR1_3;SAMD9L_3;SUSD1_3;ADGRG6_3;HCLS1_3;SLC43A2_3;TAPBPL_3;TNFAIP8_3;F5_3;CD244_3;BLNK_3;INPP5D_3;IFI30_3;CYSLTR2_3;ENPP5_3;SLC8A1_3;SAMSN1_3;EPAS1_3;CSF1R_3;MARCHF1_3;MYO1G_3;ACOD1_3;SLCO3A1_3;RETSAT_3;PARP15_3;LY96_3;TMEM86A_3;ATF7IP2_3;TMEM144_3;CD74_3;SYTL1_3;PIK3CG_3;GAB2_3;EHD3_3;PTPN6_3;DRAM1_3;SERPINB9_3;GPR183_3;HACD4_3;NCF4_3;LPAR5_3;CD80_3;GIMAP6_3;ALOX5_3;SERPINB8_3;ABCC3_3;KCNQ1_3;PIK3IP1_3;GBP1_3;EGR1_3;PAG1_3;PARP14_3;PTPRO_3;TRANK1_3;FAXDC2_3;ARHGAP30_3;ADCY7_3;TRIM14_3;TBC1D9_3;CARD9_3;RGS18_3;VWA5A_3;IL34_3;CYP4V2_3;GMFG_3
