endpoint,module_label,model,n_valid_folds,mean_c_index,std_c_index,median_c_index,q25_c_index,q75_c_index,min_c_index,max_c_index,fraction_above_0_50,fraction_above_0_55,mean_train_module_original_proliferation_correlation,mean_train_module_disjoint_proliferation_correlation,mean_n_module_genes_used,mean_n_disjoint_proliferation_genes_used,mean_c_index__disjoint_proliferation_only,mean_c_index__module_only,mean_c_index__module_plus_disjoint_proliferation,mean_c_index__module_plus_original_proliferation,mean_c_index__original_proliferation_only,mean_c_index__residual_to_disjoint_proliferation,mean_c_index__residual_to_disjoint_proliferation_and_weight,mean_c_index__residual_to_original_proliferation,delta_disjoint_residual_vs_original_residual,delta_joint_module_vs_disjoint_proliferation_only
OS,M39,residual_to_disjoint_proliferation,100,0.5441245211945459,0.06433793728018836,0.5399183493324506,0.5041493437678324,0.5829102918285209,0.40458015267175573,0.7078651685393258,0.77,0.46,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
OS,M39,residual_to_disjoint_proliferation_and_weight,100,0.5442390096451728,0.06525821841633674,0.5399207710528465,0.5004650379816089,0.5855631595024625,0.3988549618320611,0.7059925093632958,0.75,0.47,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
OS,M39,residual_to_original_proliferation,100,0.5441245211945459,0.06433793728018836,0.5399183493324506,0.5041493437678324,0.5829102918285209,0.40458015267175573,0.7078651685393258,0.77,0.46,0.5933669370825474,0.5933669370825474,5.0,251.0,0.5989041435385993,0.5835343601755849,0.5906543136981359,0.5906543136981359,0.5989041435385993,0.5441245211945459,0.5442390096451728,0.5441245211945459,0.0,-0.008249829840463407
OS,M40,disjoint_proliferation_only,100,0.5893833599039234,0.0639349461177785,0.5895238776434686,0.5503777632281741,0.6313347975122643,0.43186180422264875,0.7281368821292775,0.9,0.75,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
OS,M40,module_only,100,0.6240364408183119,0.062320765286600875,0.6254009084167593,0.586276528349699,0.6585610735625429,0.4610526315789474,0.7566539923954373,0.97,0.86,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
OS,M40,module_plus_disjoint_proliferation,100,0.6568974743784133,0.06185354182095827,0.6588824693951759,0.6138459088394549,0.6907127365840767,0.5033112582781457,0.7832699619771863,1.0,0.95,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
OS,M40,module_plus_original_proliferation,100,0.6438985981597214,0.0608972523284224,0.6449827326231821,0.6068404407263823,0.6765024959710704,0.49473684210526314,0.7775665399239544,0.99,0.94,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
OS,M40,original_proliferation_only,100,0.5989041435385993,0.06343878062422402,0.6,0.5620283343958372,0.6380139720558882,0.43186180422264875,0.7314629258517034,0.94,0.78,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
OS,M40,residual_to_disjoint_proliferation,100,0.6713126573166356,0.04793585297911305,0.6693458878630061,0.641821400846021,0.7064811056757738,0.5508130081300813,0.7843551797040169,1.0,1.0,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
OS,M40,residual_to_disjoint_proliferation_and_weight,100,0.6671568693411989,0.04788337337524681,0.6675448013485135,0.6363204495835691,0.7002125521161439,0.5452538631346578,0.7709611451942741,1.0,0.98,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
OS,M40,residual_to_original_proliferation,100,0.6672256329882897,0.0475106371381936,0.6701639387216798,0.6371529482019567,0.6994548013397146,0.5320088300220751,0.7801268498942917,1.0,0.98,0.980605496276842,0.9707125206300472,144.0,171.0,0.5893833599039234,0.6240364408183119,0.6568974743784133,0.6438985981597214,0.5989041435385993,0.6713126573166356,0.6671568693411989,0.6672256329882897,0.004087024328345845,0.06751411447448985
