gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier,gene_symbol_clean_upper,external_gene_name_upper,dog_ensembl_gene_id,dog_external_gene_name,dog_gene_biotype,human_ensembl_gene_id,human_gene_symbol,dog_human_orthology_type,dog_human_orthology_confidence,dog_human_orthology_confidence_numeric,dog_human_perc_id,human_dog_perc_id,has_human_homolog,is_one_to_one_ortholog,ortholog_mapping_status
EMP2_3,EMP2,,,False,3057.0,-0.0745531007383156,0.9281581868654056,0.342385926462066,0.5595537066458697,0.5372901500519982,3343.0,-0.0630776594086042,0.9388705587255568,0.4666663991932738,0.6979754699271221,0.5273846645878308,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6400.0,1.0,low_rna_evidence,EMP2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119869526_2,LOC119869526,,,False,3056.0,-0.0717465672830578,0.9307667526699898,0.3422112825170182,0.5595537066458697,0.5268905066112018,3646.0,-0.050612921768283,0.9506465739189576,0.5514689521577486,0.7562657050983935,0.5108339329975213,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6702.0,1.0,low_rna_evidence,LOC119869526,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877836,LOC119877836,,,False,3072.0,0.0803929143404584,1.0837127903294723,0.3460800671182733,0.5632813592419813,0.5340959738523251,3512.0,0.0573356100612886,1.05901116556396,0.516361314863214,0.7349928671784554,0.53665947069641,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6584.0,1.0,low_rna_evidence,LOC119877836,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC100684662_3,LOC100684662,,,False,3073.0,0.078116960993419,1.0812491152453485,0.3463688416823089,0.5635679168277073,0.5079854404991829,4168.0,0.0329642123491235,1.033513551557299,0.7054155792534973,0.8457877112993736,0.5121931718237787,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7241.0,1.0,low_rna_evidence,LOC100684662,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119870875_3,LOC119870875,,,False,3081.0,0.0781228988680422,1.0812555355860929,0.3494832615246516,0.5671588145482824,0.519165057198039,4017.0,0.0407847673700205,1.041627889106966,0.664008545457693,0.8264980650456721,0.5085552090829135,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7098.0,1.0,low_rna_evidence,LOC119870875,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877015,LOC119877015,,,False,3082.0,-0.0766505876719396,0.9262134274628266,0.3496648990899489,0.5672694664016044,0.5453127321348983,2176.0,-0.1077063510291514,0.8978912225552077,0.211146996202474,0.4850810025509191,0.5556088590389382,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5258.0,1.0,low_rna_evidence,LOC119877015,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC100855558_3,LOC100855558,,,False,3086.0,0.0773065835586155,1.0803732502994787,0.3508322949845412,0.5684256237597881,0.5247734363393255,3977.0,0.0396479494213383,1.040444420648329,0.6518239395766476,0.8194920034908821,0.5031982090029583,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7063.0,1.0,low_rna_evidence,LOC100855558,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119870089_2,LOC119870089,,,False,3095.0,0.0787862565363026,1.0819730326892645,0.353435764457663,0.5709786178637529,0.5255162680136681,4204.0,0.0330320789248296,1.0335836949631585,0.7157656584446619,0.8512912207952686,0.5026785000399776,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7299.0,1.0,low_rna_evidence,LOC119870089,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
STAC3_3,STAC3,,,False,3111.0,0.073412768086725,1.0761746558030036,0.3583360753259818,0.5759178324107711,0.5298618333085723,1428.0,0.1367512397687461,1.1465428987658322,0.0958024690351835,0.3352477461231317,0.5329815303430079,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4539.0,1.0,low_rna_evidence,STAC3,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
CRABP1_3,CRABP1,,,False,3115.0,0.074482379429931,1.0773263602503895,0.3592169402113441,0.5765921993761542,0.523770613578963,4676.0,0.0122161287089377,1.0122910503826923,0.8895600518412656,0.9511976602237656,0.5119133285360198,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7791.0,1.0,low_rna_evidence,CRABP1,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878056,LOC119878056,,,False,3117.0,-0.0803333991584552,0.9228086314723912,0.3604665531018121,0.5782267454312032,0.5029713266973703,3236.0,-0.0741728158550278,0.9285112185152156,0.4386508151914853,0.677540522358747,0.5122731270488526,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6353.0,1.0,low_rna_evidence,LOC119878056,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119868972_2,LOC119868972,,,False,3136.0,-0.0749208553978656,0.9278169151233692,0.3649755584192895,0.5818722911826122,0.5164537215866885,1042.0,-0.1823567192305005,0.8333040318180377,0.0496580991954714,0.2382175550223638,0.5723195010793956,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4178.0,1.0,low_rna_evidence,LOC119868972,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119879140,LOC119879140,,,False,3142.0,-0.0759317032962396,0.9268795072128704,0.3679368298305785,0.5853663947301919,0.5228420739860348,2648.0,-0.0932398649053097,0.9109749631642152,0.3020626958974892,0.5703600753351382,0.5382185975853522,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5790.0,1.0,low_rna_evidence,LOC119879140,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC608975_3,LOC608975,,,False,3159.0,-0.073860678390784,0.928801086889521,0.3721367428174038,0.5890103558363466,0.5160080225820829,2788.0,-0.0871316944760172,0.9165563822721816,0.3276717703533444,0.5875111270534341,0.5399776125369793,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5947.0,1.0,low_rna_evidence,LOC608975,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC100688940_3,LOC100688940,,,False,3162.0,-0.0822065207827502,0.921081716535469,0.3728178005530975,0.5891734478129667,0.5319417619967315,2690.0,-0.1018855384588191,0.9031329197388142,0.3100971961172932,0.5763051612266249,0.5435356200527705,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5852.0,1.0,low_rna_evidence,LOC100688940,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC102153707_3,LOC102153707,,,False,3170.0,0.073986758744846,1.076792547316955,0.375947542856618,0.5927799583517577,0.5137795275590551,3640.0,0.0535418065244962,1.0550010967748422,0.5499681445158788,0.7552813938995644,0.499920044774926,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6810.0,1.0,low_rna_evidence,LOC102153707,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119863926_3,LOC119863926,,,False,3176.0,-0.0704587697601783,0.9319661639221156,0.378050621505412,0.5951678550148174,0.4869261625315703,3245.0,-0.0698510006754925,0.932532756305747,0.4403081460366991,0.6776263206360886,0.4953625969457104,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6421.0,1.0,low_rna_evidence,LOC119863926,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119868238_2,LOC119868238,,,False,3180.0,0.074300567749057,1.0771305075386772,0.3785873937733688,0.5952631977568692,0.5367701678799583,1497.0,0.1428708020156379,1.1535807517298198,0.1041773822935823,0.3479538486759597,0.563644359158871,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,4677.0,1.0,low_rna_evidence,LOC119868238,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878520,LOC119878520,,,False,3184.0,0.0710409187518698,1.0736251563709354,0.379686276773475,0.5962410125211605,0.4987743277373347,2768.0,0.0866227293227562,1.090485194014743,0.3233332822209206,0.5840557843585995,0.5204285600063964,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5952.0,1.0,low_rna_evidence,LOC119878520,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC611908_3,LOC611908,,,False,3185.0,-0.0738128602873905,0.9288455014578276,0.3799523612649585,0.5964715247487575,0.5176422522656366,2402.0,-0.1076349856948922,0.897955303148973,0.2527189171825225,0.5253210333967214,0.5204285600063964,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5587.0,1.0,low_rna_evidence,LOC611908,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC106559577_1,LOC106559577,,,False,3188.0,-0.0723873888342461,0.9301704883456686,0.3805939827201486,0.5969165350065067,0.5057940870598723,2952.0,-0.0822354818543805,0.9210550414081712,0.3653199781067581,0.6186459825289009,0.5084752538578396,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6140.0,1.0,low_rna_evidence,LOC106559577,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC106557449_3,LOC106557449,,,False,3200.0,-0.0714779335597499,0.93101682159526,0.3840891133218744,0.6001392395654288,0.5073168919922746,2491.0,-0.1024343733869025,0.9026373848436277,0.2691846902612962,0.5402051905468456,0.5057167985927881,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5691.0,1.0,low_rna_evidence,LOC106557449,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119876650,LOC119876650,,,False,3198.0,-0.069739069343424,0.9326371417812516,0.383986486002467,0.6001392395654288,0.5187936413608676,3738.0,-0.0477623756493356,0.9533603017863947,0.5798600875193306,0.7756287955047225,0.5129527464619813,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6936.0,1.0,low_rna_evidence,LOC119876650,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
AMER2_3,AMER2,,,False,3203.0,0.0724560013822065,1.0751455001335315,0.3861473915250202,0.6025364004666887,0.5046055563809241,1866.0,0.1278537629722636,1.136386808716234,0.1596808880773672,0.4273865173261383,0.5261853362117215,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5069.0,1.0,low_rna_evidence,AMER2,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC606974_3,LOC606974,,,False,3208.0,0.0714588240512442,1.074073923777932,0.3867631150394864,0.6028103413957083,0.5142623681473778,4704.0,0.0113166631459885,1.0113809388115595,0.8999155102265995,0.956402618866904,0.5026785000399776,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7912.0,1.0,low_rna_evidence,LOC606974,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119863908_3,LOC119863908,,,False,3217.0,-0.0730607976121597,0.9295443142330956,0.3880157181514381,0.6030707462720518,0.5048284058832269,2299.0,-0.106337488624577,0.8991211537043639,0.2323534030720352,0.50516871496647,0.5156312465019589,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5516.0,1.0,low_rna_evidence,LOC119863908,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119876415,LOC119876415,,,False,3216.0,-0.0754861111506731,0.9272926094718968,0.3880135115031843,0.6030707462720518,0.45962709849948,3380.0,-0.0664042795821391,0.9357524821882084,0.4752655334204405,0.7029716438705532,0.4563844247221555,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6596.0,1.0,low_rna_evidence,LOC119876415,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119877796,LOC119877796,,,False,3220.0,-0.0712801718075818,0.931200959320296,0.3884115337441081,0.6031234996026523,0.5365844599613727,4132.0,-0.0337240958101661,0.966838222558014,0.6987370013429108,0.8452385182447523,0.5331814184056928,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7352.0,1.0,low_rna_evidence,LOC119877796,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
KCNJ4_3,KCNJ4,,,False,3225.0,0.0671147569599926,1.0694181943141403,0.3897567936803647,0.6042740987292476,0.5425271133561135,3257.0,0.0635743877094184,1.0656387532790912,0.4423389629063159,0.6788632130194476,0.542456224514272,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6482.0,1.0,low_rna_evidence,KCNJ4,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC111092641_3,LOC111092641,,,False,3227.0,-0.074390306733963,0.9283092977529576,0.3902499490015535,0.6046636953851154,0.5184965086911306,3567.0,-0.0577575721324045,0.9438787422133066,0.5274506740947278,0.7392068072808947,0.517390261453586,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6794.0,1.0,low_rna_evidence,LOC111092641,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878575,LOC119878575,,,False,3233.0,0.0762114125375967,1.0791907044870146,0.3915462877034408,0.6055463775184671,0.493685930768088,2408.0,0.1077089458890474,1.11372354439268,0.253172279283291,0.5253210333967214,0.4947229551451187,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5641.0,1.0,low_rna_evidence,LOC119878575,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC612100_3,LOC612100,,,False,3236.0,-0.0767674895294904,0.926105157721258,0.3920925176700246,0.605828982802881,0.5304560986480463,4350.0,-0.0286096884206842,0.971795693564964,0.7640035972509366,0.8781650543114213,0.5265851123370913,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7586.0,1.0,low_rna_evidence,LOC612100,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
TCEAL5_3,TCEAL5,,,False,3237.0,-0.0695476914567423,0.9328156449867248,0.3924400753715032,0.6061036423636502,0.4810577923042639,2486.0,-0.0957150401187997,0.908722928754912,0.2681686978566544,0.5393577993898923,0.4995602462620932,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5723.0,1.0,low_rna_evidence,TCEAL5,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878757_1,LOC119878757,,,False,3239.0,0.0714850320700769,1.0741020734964266,0.3926339395231726,0.6061036423636502,0.5041969989600357,4454.0,0.0213785115495669,1.0216086691437256,0.8048844749510841,0.9034244840921876,0.5006396418005916,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7693.0,1.0,low_rna_evidence,LOC119878757,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119878760_1,LOC119878760,,,False,3241.0,-0.0730417445958504,0.9295620250247962,0.3929288514011603,0.6061845902517129,0.5021170702718764,4716.0,-0.0108145146818035,0.989243751951157,0.904388885123284,0.9587582286060548,0.4780922683297353,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,7957.0,1.0,low_rna_evidence,LOC119878760,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
IL1RL1_3,IL1RL1,,,False,3250.0,-0.0716258966697293,0.9308790756418048,0.3950088644645557,0.607562914707187,0.5116624572871787,2999.0,-0.0798074489922484,0.9232941104831832,0.3780622426586273,0.6302618944986976,0.5055968657551771,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6249.0,1.0,low_rna_evidence,IL1RL1,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
WDR86_3,WDR86,,,False,3263.0,0.0707978239196427,1.0733641953640938,0.3990445382096811,0.6114687989728488,0.5262219581042936,4819.0,0.006145203102566,1.0061641236000631,0.9447073497458156,0.9801902362998712,0.4907651715039577,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8082.0,1.0,low_rna_evidence,WDR86,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
GPR1_3,GPR1,,,False,3265.0,-0.0818627442011363,0.9213984172933996,0.3995278920430308,0.6117189884849201,0.4956172931213787,2463.0,-0.1104846924320489,0.8954000364814826,0.2642590408178097,0.5362794108632104,0.4983209402734468,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,5728.0,1.0,low_rna_evidence,GPR1,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119879107,LOC119879107,,,False,3267.0,0.0678842171031129,1.0702413856568411,0.3997613202641398,0.6117189884849201,0.5420071311840737,4740.0,0.0093556076483956,1.0093995081440996,0.9146842445974616,0.964856798098588,0.5142320300631646,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,8007.0,1.0,low_rna_evidence,LOC119879107,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC119868790_1,LOC119868790,,,False,3272.0,0.0725069516147907,1.0752002804423482,0.4031705656508663,0.6160919401755292,0.5078368741643143,2744.0,0.091375550826369,1.095680411685663,0.3188815278947571,0.5808832657496008,0.5120732389861677,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6016.0,1.0,low_rna_evidence,LOC119868790,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
LOC111098124_3,LOC111098124,,,False,3274.0,-0.0666221227877355,0.9355486570696084,0.404825188645177,0.61824249945812,0.4959144257911157,3106.0,-0.0728305500823665,0.9297583641565684,0.4059780264500204,0.6534393169810665,0.5040377388662349,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,False,False,6380.0,1.0,low_rna_evidence,LOC111098124,,,,,,,,,,,,False,False,dog_symbol_not_found_in_ensembl_mapping
