gene,gene_symbol_clean,n,events,coef,hr_per_sd,se_coef,z,p,ci_lower,ci_upper,c_index,error,q
KCTD12_3,KCTD12,186,143,-0.34103586405383973,0.7110334072087299,0.08245852071632727,-4.135847467201927,3.536470508081979e-05,0.6049245164846628,0.8357546973047398,0.6140246620115882,,0.006315125907289248
SUGCT_3,SUGCT,186,143,-0.3746043811860273,0.6875612371526788,0.09080045977729478,-4.125578021353802,3.698047841190259e-05,0.5754689461045306,0.8214873418192258,0.6139503788441539,,0.006375944553776308
LOC100855995_3,LOC100855995,186,143,0.3706251508574029,1.4486399501551177,0.09065797915423834,4.088169119971783,4.347911414605888e-05,1.2128085392310866,1.7303289326408395,0.603922151240529,,0.006744678809649449
PRRT4_3,PRRT4,186,143,0.3131375960972917,1.3677097095992587,0.07667035383586653,4.084207003500294,4.422759182299675e-05,1.1768795232898257,1.5894828762955844,0.5993165948596049,,0.006744678809649449
HACD4_3,HACD4,186,143,-0.34337756317258006,0.7093703288801675,0.08446557269868209,-4.065296098773007,4.79715187573363e-05,0.6011402301689539,0.8370863206977979,0.6177388203833012,,0.006744678809649449
HHIP_3,HHIP,186,143,0.337392038961059,1.4012883156828442,0.08304657064660538,4.062684784381886,4.851151822398204e-05,1.1907980962632112,1.6489856255490947,0.5898826325954538,,0.006744678809649449
SCRN2_3,SCRN2,186,143,-0.35232380172747163,0.7030524355225715,0.08685807138569193,-4.056316196142362,4.985275987374415e-05,0.5929990432393761,0.8335303955873201,0.6236071906106077,,0.006744678809649449
TLR7_3,TLR7,186,143,-0.3345117002607499,0.7156874710488874,0.08247958047245406,-4.055691097658623,4.998628512358896e-05,0.6088589133749805,0.8412598468454974,0.6138018125092854,,0.006744678809649449
FANCA_3,FANCA,186,143,0.333233671194699,1.39547334229786,0.08237162106361884,4.045491237052741,5.221351891999512e-05,1.1874263815988197,1.6399718578274645,0.6088991234586243,,0.006744678809649449
ST6GALNAC3_3,ST6GALNAC3,186,143,0.35366832847372387,1.424282714109766,0.08751697651074117,4.0411397031102565,5.319205702972071e-05,1.199779999788625,1.6907943540226318,0.5969395335017085,,0.006744678809649449
CD8B_3,CD8B,186,143,-0.37608320746238744,0.6865452049812728,0.09308561085843041,-4.040186275775264,5.3408764639191564e-05,0.5720507016834604,0.8239554939722677,0.6027336205615808,,0.006744678809649449
CENPW_3,CENPW,186,143,0.35507274811770073,1.4262844100135517,0.08791722642256647,4.03871644461433,5.37444869882004e-05,1.200524027083029,1.694499378900821,0.5839399792007132,,0.006744678809649449
DNPH1_3,DNPH1,186,143,0.3245940113598941,1.3834688593081448,0.08038905426526567,4.037788655764096,5.395743047719559e-05,1.1817948713764772,1.6195586315636095,0.5964938344971029,,0.006744678809649449
ACSS3_3,ACSS3,186,143,-0.3420835611236534,0.710288849694927,0.0850778886068672,-4.020828052096742,5.7993925892925825e-05,0.6011966708218296,0.839176719510576,0.5981280641806567,,0.006847379738824007
RECQL4_3,RECQL4,186,143,0.32285134260866855,1.381060030863377,0.08033115945936815,4.019005137999635,5.844439655937805e-05,1.1798710622551598,1.6165552913915535,0.6177388203833012,,0.006847379738824007
ADAMTS4_3,ADAMTS4,186,143,0.3290750945062982,1.3896822091687802,0.08191602051883785,4.017225109594066,5.888746575388646e-05,1.183555027591738,1.631708367974916,0.5898826325954538,,0.006847379738824007
FANCM_3,FANCM,186,143,0.38404354404812596,1.4682093720696416,0.09576956718007042,4.010079144724851,6.0698398820468425e-05,1.2169389416659377,1.7713614762644978,0.5983509136829595,,0.006897545320507775
E2F1_3,E2F1,186,143,0.3121214808582161,1.3663206647550348,0.07797032005997015,4.0030806673379145,6.252297181270151e-05,1.172692587612743,1.5919194669226664,0.6050363987520427,,0.006900382870965582
PTEN_3,PTEN,186,143,-0.3473777601104696,0.7065383758240313,0.08685586976233095,-3.999473622922903,6.348352241288335e-05,0.5959418780690536,0.8376596693112691,0.5717575397414946,,0.006900382870965582
TAPBPL_3,TAPBPL,186,143,-0.3158931204842594,0.7291373758528594,0.07927384408904403,-3.9848341418820774,6.752727475041089e-05,0.624210891967207,0.8517014356960688,0.6186302183925123,,0.007150239190305778
BLNK_3,BLNK,186,143,-0.33668202902577593,0.7141358782859462,0.0845734279155778,-3.9809433923129607,6.864229622693548e-05,0.6050507732233384,0.8428880272945133,0.6288812954984401,,0.007150239190305778
SPC24_3,SPC24,186,143,0.34614371646681497,1.4136057596450162,0.0871737032505549,3.9707354805373787,7.165109730416026e-05,1.1915874356448923,1.6769908643926619,0.5923339771207844,,0.00731133645960819
MAB21L2_3,MAB21L2,186,143,-0.3442277404701025,0.7087674946253272,0.08706700666912427,-3.953595668888117,7.698546171216128e-05,0.597574726464874,0.8406502805251952,0.611387609567672,,0.0074814160648197375
