analysis,module_label,gene,gene_symbol_clean,endpoint,fold
nested_cv,M13,BUB1_3,BUB1,OS,2.0
nested_cv,M9,SLC9A2_3,SLC9A2,OS,2.0
nested_cv,M13,MCM10_3,MCM10,OS,2.0
nested_cv,M10,LINGO1_3,LINGO1,OS,2.0
nested_cv,M10,PTPRJ_3,PTPRJ,OS,2.0
nested_cv,M13,POLQ_3,POLQ,OS,2.0
nested_cv,M19,HCN4_3,HCN4,OS,3.0
nested_cv,M20,TDRD7_3,TDRD7,OS,3.0
nested_cv,M22,KCTD12_3,KCTD12,OS,3.0
nested_cv,M13,ATAD1_3,ATAD1,OS,3.0
nested_cv,M20,CYP4V2_3,CYP4V2,OS,3.0
nested_cv,M13,RNLS_3,RNLS,OS,3.0
nested_cv,M20,CARD9_3,CARD9,OS,3.0
nested_cv,M20,LOC476816_3,LOC476816,OS,3.0
nested_cv,M22,TTC39B_3,TTC39B,OS,3.0
nested_cv,M22,ZNF608_3,ZNF608,OS,3.0
nested_cv,M23,DLG2_3,DLG2,OS,3.0
nested_cv,M13,MINPP1_3,MINPP1,OS,3.0
nested_cv,M20,CSF1R_3,CSF1R,OS,3.0
nested_cv,M20,CYTH4_3,CYTH4,OS,3.0
nested_cv,M22,FAM107A_3,FAM107A,OS,3.0
nested_cv,M22,KLHL9_3,KLHL9,OS,3.0
nested_cv,M20,HACD4_3,HACD4,OS,3.0
nested_cv,M20,BLNK_3,BLNK,OS,3.0
nested_cv,M20,GPR183_3,GPR183,OS,3.0
nested_cv,M16,TSPAN33_3,TSPAN33,OS,3.0
nested_cv,M20,TLR7_3,TLR7,OS,3.0
nested_cv,M20,GPR34_3,GPR34,OS,3.0
nested_cv,M22,LEPR_3,LEPR,OS,3.0
nested_cv,M13,FAS_3,FAS,OS,3.0
nested_cv,M20,TBC1D9_3,TBC1D9,OS,3.0
nested_cv,M20,SAMD9L_3,SAMD9L,OS,3.0
nested_cv,M20,PRDM1_3,PRDM1,OS,3.0
nested_cv,M20,STING1_3,STING1,OS,3.0
nested_cv,M20,LOC111091730_3,LOC111091730,OS,3.0
nested_cv,M20,TNFAIP8L2_3,TNFAIP8L2,OS,3.0
nested_cv,M20,ATP8B4_3,ATP8B4,OS,3.0
nested_cv,M13,PTEN_3,PTEN,OS,3.0
nested_cv,M18,PHLDB2_3,PHLDB2,OS,3.0
nested_cv,M20,IL34_3,IL34,OS,3.0
nested_cv,M20,FRRS1_3,FRRS1,OS,3.0
nested_cv,M22,PPA1_3,PPA1,OS,3.0
nested_cv,M19,NETO1_3,NETO1,OS,3.0
nested_cv,M20,LAPTM5_3,LAPTM5,OS,3.0
nested_cv,M22,LOC119864981_2,LOC119864981,OS,3.0
nested_cv,M24,LURAP1L_3,LURAP1L,OS,3.0
nested_cv,M20,ALOX5_3,ALOX5,OS,3.0
nested_cv,M22,LOC119866898_3,LOC119866898,OS,3.0
nested_cv,M20,PYCARD_3,PYCARD,OS,3.0
nested_cv,M16,SULT1C4_3,SULT1C4,OS,3.0
nested_cv,M20,ACOD1_3,ACOD1,OS,3.0
nested_cv,M20,RGS10_3,RGS10,OS,3.0
nested_cv,M20,TMEM86A_3,TMEM86A,OS,3.0
nested_cv,M22,SUGCT_3,SUGCT,OS,3.0
nested_cv,M20,PAPPA_3,PAPPA,OS,3.0
nested_cv,M16,SLC7A5_3,SLC7A5,OS,3.0
nested_cv,M20,NIBAN1_3,NIBAN1,OS,3.0
nested_cv,M20,KIAA0040_3,KIAA0040,OS,3.0
nested_cv,M24,ZBED2_3,ZBED2,OS,3.0
nested_cv,M20,BATF2_3,BATF2,OS,3.0
nested_cv,M20,DENND1C_3,DENND1C,OS,3.0
nested_cv,M20,TYROBP_3,TYROBP,OS,3.0
nested_cv,M19,CENPV_3,CENPV,OS,3.0
nested_cv,M22,CD200_3,CD200,OS,3.0
nested_cv,M23,MYO1D_3,MYO1D,OS,3.0
nested_cv,M20,ZMAT1_3,ZMAT1,OS,3.0
nested_cv,M20,SYK_3,SYK,OS,3.0
nested_cv,M16,MIS18A_3,MIS18A,OS,3.0
nested_cv,M16,PLK4_3,PLK4,OS,3.0
nested_cv,M16,CCNB3_3,CCNB3,OS,3.0
nested_cv,M24,FAM180A_3,FAM180A,OS,3.0
nested_cv,M20,EVI2B_3,EVI2B,OS,3.0
nested_cv,M20,ABCC3_3,ABCC3,OS,3.0
nested_cv,M20,ADGRF1_3,ADGRF1,OS,3.0
nested_cv,M22,SCUBE3_3,SCUBE3,OS,3.0
nested_cv,M20,TRIM14_3,TRIM14,OS,3.0
nested_cv,M20,LMO2_3,LMO2,OS,3.0
nested_cv,M20,NCKAP1L_3,NCKAP1L,OS,3.0
nested_cv,M16,CSRP1_3,CSRP1,OS,3.0
nested_cv,M22,LOC477699_3,LOC477699,OS,3.0
nested_cv,M18,AFAP1_3,AFAP1,OS,3.0
nested_cv,M20,INPP5D_3,INPP5D,OS,3.0
nested_cv,M20,ARRB1_3,ARRB1,OS,3.0
nested_cv,M20,FERMT3_3,FERMT3,OS,3.0
nested_cv,M16,LOC100855995_3,LOC100855995,OS,3.0
nested_cv,M20,LOC119874749_2,LOC119874749,OS,3.0
nested_cv,M16,TRIP13_3,TRIP13,OS,3.0
nested_cv,M22,PIK3IP1_3,PIK3IP1,OS,3.0
nested_cv,M16,FANCM_3,FANCM,OS,3.0
nested_cv,M20,BTK_3,BTK,OS,3.0
nested_cv,M16,DNA2_3,DNA2,OS,3.0
nested_cv,M23,LOC106559497_3,LOC106559497,OS,3.0
nested_cv,M20,IFI44_3,IFI44,OS,3.0
nested_cv,M16,GPRIN1_3,GPRIN1,OS,3.0
nested_cv,M20,APOBEC3Z3_4,APOBEC3Z3,OS,3.0
nested_cv,M24,STUM_3,STUM,OS,3.0
nested_cv,M16,PTTG1_3,PTTG1,OS,3.0
nested_cv,M22,LOC106559420_3,LOC106559420,OS,3.0
nested_cv,M20,DTX3L_3,DTX3L,OS,3.0
nested_cv,M20,CD8B_3,CD8B,OS,3.0
nested_cv,M16,ECT2_3,ECT2,OS,3.0
nested_cv,M20,PIK3CG_3,PIK3CG,OS,3.0
nested_cv,M16,RECQL4_3,RECQL4,OS,3.0
nested_cv,M20,ENPP5_3,ENPP5,OS,3.0
nested_cv,M20,SERPINB8_3,SERPINB8,OS,3.0
nested_cv,M22,CA14_3,CA14,OS,3.0
nested_cv,M20,ADGRG6_3,ADGRG6,OS,3.0
nested_cv,M22,LOC119878234,LOC119878234,OS,3.0
nested_cv,M20,RENBP_3,RENBP,OS,3.0
nested_cv,M19,GABRA2_3,GABRA2,OS,3.0
nested_cv,M20,PARP9_3,PARP9,OS,3.0
nested_cv,M20,LIPA_3,LIPA,OS,3.0
nested_cv,M15,ADAMTSL3_3,ADAMTSL3,OS,3.0
nested_cv,M20,SELPLG_3,SELPLG,OS,3.0
nested_cv,M23,SERTM1_3,SERTM1,OS,3.0
nested_cv,M16,MEX3A_3,MEX3A,OS,3.0
nested_cv,M20,P2RX7_3,P2RX7,OS,3.0
nested_cv,M20,SYTL1_3,SYTL1,OS,3.0
nested_cv,M20,LOC111092051_3,LOC111092051,OS,3.0
nested_cv,M20,DOK3_3,DOK3,OS,3.0
nested_cv,M20,LOC119875957_1,LOC119875957,OS,3.0
nested_cv,M20,NCF4_3,NCF4,OS,3.0
nested_cv,M20,JDP2_3,JDP2,OS,3.0
nested_cv,M22,RBMS3_3,RBMS3,OS,3.0
nested_cv,M20,LOC100683650_3,LOC100683650,OS,3.0
nested_cv,M16,SELENOP_3,SELENOP,OS,3.0
nested_cv,M20,IFIT3_3,IFIT3,OS,3.0
nested_cv,M18,PAG1_3,PAG1,OS,3.0
nested_cv,M20,ENPP3_3,ENPP3,OS,3.0
nested_cv,M22,SCRN2_3,SCRN2,OS,3.0
nested_cv,M20,SLC8A1_3,SLC8A1,OS,3.0
nested_cv,M20,CDK18_3,CDK18,OS,3.0
nested_cv,M24,TFPI2_3,TFPI2,OS,3.0
nested_cv,M20,HNMT_3,HNMT,OS,3.0
nested_cv,M20,TAPBPL_3,TAPBPL,OS,3.0
nested_cv,M20,LY96_3,LY96,OS,3.0
nested_cv,M20,LOC119877532,LOC119877532,OS,3.0
nested_cv,M20,SPI1_3,SPI1,OS,3.0
nested_cv,M16,MYOF_3,MYOF,OS,3.0
nested_cv,M16,GPRC5C_3,GPRC5C,OS,3.0
nested_cv,M20,PRKAR2B_3,PRKAR2B,OS,3.0
nested_cv,M13,PAPSS2_3,PAPSS2,OS,3.0
nested_cv,M20,LOC119879410,LOC119879410,OS,3.0
nested_cv,M20,SYNE1_3,SYNE1,OS,3.0
nested_cv,M20,LRRC66_3,LRRC66,OS,3.0
nested_cv,M22,MPIG6B_3,MPIG6B,OS,3.0
nested_cv,M20,IFI44L_3,IFI44L,OS,3.0
nested_cv,M16,DNPH1_3,DNPH1,OS,3.0
nested_cv,M20,MOSPD2_3,MOSPD2,OS,3.0
nested_cv,M20,OAS1_3,OAS1,OS,3.0
nested_cv,M20,DOCK10_3,DOCK10,OS,3.0
nested_cv,M20,DENND2B_3,DENND2B,OS,3.0
nested_cv,M16,ELOVL4_3,ELOVL4,OS,3.0
nested_cv,M16,CENPW_3,CENPW,OS,3.0
nested_cv,M20,SHTN1_3,SHTN1,OS,3.0
nested_cv,M20,LOC119877400,LOC119877400,OS,3.0
nested_cv,M20,GYPC_3,GYPC,OS,3.0
nested_cv,M20,TLR3_3,TLR3,OS,3.0
nested_cv,M16,EPHA2_3,EPHA2,OS,3.0
nested_cv,M22,LOC102152083_3,LOC102152083,OS,3.0
nested_cv,M20,IFI30_3,IFI30,OS,3.0
nested_cv,M20,NFAM1_3,NFAM1,OS,3.0
nested_cv,M13,SGMS1_3,SGMS1,OS,3.0
nested_cv,M20,IFI35_3,IFI35,OS,3.0
nested_cv,M24,RAB30_3,RAB30,OS,3.0
nested_cv,M22,MAB21L2_3,MAB21L2,OS,3.0
nested_cv,M16,SKA3_3,SKA3,OS,3.0
nested_cv,M20,PLEKHM1_3,PLEKHM1,OS,3.0
nested_cv,M20,THEMIS2_3,THEMIS2,OS,3.0
nested_cv,M20,ARHGAP45_3,ARHGAP45,OS,3.0
nested_cv,M20,LAT2_3,LAT2,OS,3.0
nested_cv,M20,VAV1_3,VAV1,OS,3.0
nested_cv,M20,LOC102153619_3,LOC102153619,OS,3.0
nested_cv,M20,PTPN6_3,PTPN6,OS,3.0
nested_cv,M16,SPC25_3,SPC25,OS,3.0
nested_cv,M20,PARP15_3,PARP15,OS,3.0
nested_cv,M24,FGF7_3,FGF7,OS,3.0
nested_cv,M20,NAGLU_3,NAGLU,OS,3.0
nested_cv,M20,LRRC25_3,LRRC25,OS,3.0
nested_cv,M20,PARP14_3,PARP14,OS,3.0
nested_cv,M20,RAC2_3,RAC2,OS,3.0
nested_cv,M24,CALHM5_3,CALHM5,OS,3.0
nested_cv,M20,C3AR1_3,C3AR1,OS,3.0
nested_cv,M20,CSF1_3,CSF1,OS,3.0
nested_cv,M20,LOC484897_3,LOC484897,OS,3.0
nested_cv,M20,GMFG_3,GMFG,OS,3.0
nested_cv,M19,ADORA2B_3,ADORA2B,OS,3.0
nested_cv,M20,ADA2_3,ADA2,OS,3.0
nested_cv,M20,PIK3AP1_3,PIK3AP1,OS,3.0
nested_cv,M20,PARVG_3,PARVG,OS,3.0
nested_cv,M23,WNT5B_3,WNT5B,OS,3.0
nested_cv,M18,VCAM1_3,VCAM1,OS,3.0
nested_cv,M16,CCNA2_3,CCNA2,OS,3.0
nested_cv,M20,SLC37A2_3,SLC37A2,OS,3.0
nested_cv,M20,PTPRC_4,PTPRC,OS,3.0
nested_cv,M20,TTC38_3,TTC38,OS,3.0
nested_cv,M20,ASAH1_3,ASAH1,OS,3.0
nested_cv,M20,PIK3R6_3,PIK3R6,OS,3.0
nested_cv,M20,ANXA3_3,ANXA3,OS,3.0
nested_cv,M20,MILR1_3,MILR1,OS,3.0
nested_cv,M20,ARSD_3,ARSD,OS,3.0
nested_cv,M19,OSR2_3,OSR2,OS,3.0
nested_cv,M20,RNASEL_3,RNASEL,OS,3.0
nested_cv,M16,UBE2S_3,UBE2S,OS,3.0
nested_cv,M22,LOC102153396_3,LOC102153396,OS,3.0
nested_cv,M22,LOC111097086_3,LOC111097086,OS,3.0
nested_cv,M22,HK2_3,HK2,OS,3.0
nested_cv,M20,PID1_3,PID1,OS,3.0
nested_cv,M24,NEDD9_3,NEDD9,OS,3.0
nested_cv,M20,DOCK8_3,DOCK8,OS,3.0
nested_cv,M20,SIGLEC11_3,SIGLEC11,OS,3.0
nested_cv,M20,RGS18_3,RGS18,OS,3.0
nested_cv,M16,LHX2_3,LHX2,OS,3.0
nested_cv,M15,GASK1A_3,GASK1A,OS,3.0
nested_cv,M15,LOC610632_3,LOC610632,OS,3.0
nested_cv,M20,KCNQ1_3,KCNQ1,OS,3.0
nested_cv,M20,JAML_3,JAML,OS,3.0
nested_cv,M22,LOC119877191,LOC119877191,OS,3.0
nested_cv,M20,GASK1B_3,GASK1B,OS,3.0
nested_cv,M16,FAM131C_3,FAM131C,OS,3.0
nested_cv,M15,PTGFR_3,PTGFR,OS,3.0
nested_cv,M20,GLIPR1_3,GLIPR1,OS,3.0
nested_cv,M23,STK39_3,STK39,OS,3.0
nested_cv,M16,XG_3,XG,OS,3.0
nested_cv,M20,CBX7_3,CBX7,OS,3.0
nested_cv,M16,DLGAP5_3,DLGAP5,OS,3.0
nested_cv,M16,POLE2_3,POLE2,OS,3.0
nested_cv,M13,CSTF2T_3,CSTF2T,OS,3.0
nested_cv,M22,CP_3,CP,OS,3.0
nested_cv,M16,MCM10_3,MCM10,OS,3.0
nested_cv,M20,TMEM106A_3,TMEM106A,OS,3.0
nested_cv,M23,LOC119877844,LOC119877844,OS,3.0
nested_cv,M20,PSTPIP1_3,PSTPIP1,OS,3.0
nested_cv,M20,MATK_3,MATK,OS,3.0
nested_cv,M22,PLEKHA6_3,PLEKHA6,OS,3.0
nested_cv,M20,LAMA3_3,LAMA3,OS,3.0
nested_cv,M20,ATP6V1A_3,ATP6V1A,OS,3.0
nested_cv,M20,CD68_3,CD68,OS,3.0
nested_cv,M20,UNC13D_3,UNC13D,OS,3.0
nested_cv,M20,IFIT2_3,IFIT2,OS,3.0
nested_cv,M22,SLC16A1_3,SLC16A1,OS,3.0
nested_cv,M20,TNFRSF14_3,TNFRSF14,OS,3.0
nested_cv,M20,CLEC12A_3,CLEC12A,OS,3.0
nested_cv,M16,CDCA2_3,CDCA2,OS,3.0
nested_cv,M20,SPN_3,SPN,OS,3.0
nested_cv,M20,UBA7_3,UBA7,OS,3.0
nested_cv,M20,MYO1G_3,MYO1G,OS,3.0
nested_cv,M22,DLEC1_3,DLEC1,OS,3.0
nested_cv,M16,RCOR2_3,RCOR2,OS,3.0
nested_cv,M16,TONSL_3,TONSL,OS,3.0
nested_cv,M16,GINS4_3,GINS4,OS,3.0
nested_cv,M20,EPAS1_3,EPAS1,OS,3.0
nested_cv,M20,DHX58_3,DHX58,OS,3.0
nested_cv,M20,EMB_3,EMB,OS,3.0
nested_cv,M20,TAGAP_3,TAGAP,OS,3.0
nested_cv,M20,GALM_3,GALM,OS,3.0
nested_cv,M20,LCP1_3,LCP1,OS,3.0
nested_cv,M20,ITGAX_3,ITGAX,OS,3.0
nested_cv,M20,GPSM3_3,GPSM3,OS,3.0
nested_cv,M20,CD84_3,CD84,OS,3.0
nested_cv,M16,GTSE1_3,GTSE1,OS,3.0
nested_cv,M16,KIF15_3,KIF15,OS,3.0
nested_cv,M16,MYBL2_3,MYBL2,OS,3.0
nested_cv,M20,GPR68_3,GPR68,OS,3.0
nested_cv,M20,APOBR_3,APOBR,OS,3.0
nested_cv,M20,ARHGDIB_3,ARHGDIB,OS,3.0
nested_cv,M24,PLCXD2_3,PLCXD2,OS,3.0
nested_cv,M20,CCR1_3,CCR1,OS,3.0
nested_cv,M23,CPN2_3,CPN2,OS,3.0
nested_cv,M18,SCTR_3,SCTR,OS,3.0
nested_cv,M16,DPF1_3,DPF1,OS,3.0
nested_cv,M20,B2M_3,B2M,OS,3.0
nested_cv,M20,TRANK1_3,TRANK1,OS,3.0
nested_cv,M20,DOCK5_3,DOCK5,OS,3.0
nested_cv,M20,VNN1_4,VNN1,OS,3.0
nested_cv,M20,RETSAT_3,RETSAT,OS,3.0
nested_cv,M10,CSRP1_3,CSRP1,OS,4.0
nested_cv,M8,CA14_3,CA14,OS,4.0
nested_cv,M8,SAMD9L_3,SAMD9L,OS,4.0
nested_cv,M8,CYP4V2_3,CYP4V2,OS,4.0
nested_cv,M4,PTPRZ1_3,PTPRZ1,OS,4.0
nested_cv,M6,PTEN_3,PTEN,OS,4.0
nested_cv,M8,TDRD7_3,TDRD7,OS,4.0
nested_cv,M9,MSI1_3,MSI1,OS,4.0
nested_cv,M10,NIBAN1_3,NIBAN1,OS,4.0
nested_cv,M10,MEX3A_3,MEX3A,OS,4.0
nested_cv,M10,RECQL4_3,RECQL4,OS,4.0
nested_cv,M8,LOC476816_3,LOC476816,OS,4.0
nested_cv,M4,GPRC5C_3,GPRC5C,OS,4.0
nested_cv,M8,LMO2_3,LMO2,OS,4.0
nested_cv,M8,LOC111091730_3,LOC111091730,OS,4.0
nested_cv,M8,BATF2_3,BATF2,OS,4.0
nested_cv,M10,SULT1C4_3,SULT1C4,OS,4.0
nested_cv,M8,IFIT3_3,IFIT3,OS,4.0
nested_cv,M8,IL34_3,IL34,OS,4.0
nested_cv,M4,TSPAN33_3,TSPAN33,OS,4.0
nested_cv,M10,TONSL_3,TONSL,OS,4.0
nested_cv,M10,ALOX5_3,ALOX5,OS,4.0
nested_cv,M8,EVI2B_3,EVI2B,OS,4.0
nested_cv,M8,ARRB1_3,ARRB1,OS,4.0
nested_cv,M10,MIS18A_3,MIS18A,OS,4.0
nested_cv,M10,BARX1_3,BARX1,OS,4.0
nested_cv,M10,FANCD2_3,FANCD2,OS,4.0
nested_cv,M10,CCNB3_3,CCNB3,OS,4.0
nested_cv,M10,SH3D19_3,SH3D19,OS,4.0
nested_cv,M8,IFI44_3,IFI44,OS,4.0
nested_cv,M10,ATAD2_3,ATAD2,OS,4.0
nested_cv,M10,SELENOP_3,SELENOP,OS,4.0
nested_cv,M10,FAM180A_3,FAM180A,OS,4.0
nested_cv,M4,AMBN_3,AMBN,OS,4.0
nested_cv,M5,SDK2_3,SDK2,OS,4.0
nested_cv,M10,PRKAR2B_3,PRKAR2B,OS,4.0
nested_cv,M8,B2M_3,B2M,OS,4.0
nested_cv,M9,FAM131C_3,FAM131C,OS,4.0
nested_cv,M10,PHGDH_2,PHGDH,OS,4.0
nested_cv,M10,SKA3_3,SKA3,OS,4.0
nested_cv,M8,RTP4_3,RTP4,OS,4.0
nested_cv,M8,HERC6_3,HERC6,OS,4.0
nested_cv,M8,DDX58_3,DDX58,OS,4.0
nested_cv,M10,DSCC1_3,DSCC1,OS,4.0
nested_cv,M10,CBX7_3,CBX7,OS,4.0
nested_cv,M6,ATAD1_3,ATAD1,OS,4.0
nested_cv,M10,GAREM2_3,GAREM2,OS,4.0
nested_cv,M8,SQOR_3,SQOR,OS,4.0
nested_cv,M8,OAS2_3,OAS2,OS,4.0
nested_cv,M8,IFI44L_3,IFI44L,OS,4.0
nested_cv,M10,POLQ_3,POLQ,OS,4.0
nested_cv,M8,OAS1_3,OAS1,OS,4.0
nested_cv,M8,PYCARD_3,PYCARD,OS,4.0
nested_cv,M4,SLC13A5_3,SLC13A5,OS,4.0
nested_cv,M8,INPP5D_3,INPP5D,OS,4.0
nested_cv,M8,LOC612422_3,LOC612422,OS,4.0
nested_cv,M8,PARP9_3,PARP9,OS,4.0
nested_cv,M8,HACD4_3,HACD4,OS,4.0
nested_cv,M10,CENPW_3,CENPW,OS,4.0
nested_cv,M10,KCTD12_3,KCTD12,OS,4.0
nested_cv,M10,FGL2_3,FGL2,OS,4.0
nested_cv,M10,SCML2_3,SCML2,OS,4.0
nested_cv,M10,NCAPH_3,NCAPH,OS,4.0
nested_cv,M10,LOC102155122_3,LOC102155122,OS,4.0
nested_cv,M10,LOC119866898_3,LOC119866898,OS,4.0
nested_cv,M10,KIF1A_3,KIF1A,OS,4.0
nested_cv,M8,GMFG_3,GMFG,OS,4.0
nested_cv,M15,RRAD_3,RRAD,OS,4.0
nested_cv,M8,TLR7_3,TLR7,OS,4.0
nested_cv,M10,LIMS2_3,LIMS2,OS,4.0
nested_cv,M10,DNA2_3,DNA2,OS,4.0
nested_cv,M8,GPR34_3,GPR34,OS,4.0
nested_cv,M8,RNF213_3,RNF213,OS,4.0
nested_cv,M10,DSN1_3,DSN1,OS,4.0
nested_cv,M10,NETO1_3,NETO1,OS,4.0
nested_cv,M8,ARHGDIB_3,ARHGDIB,OS,4.0
nested_cv,M10,ELOVL4_3,ELOVL4,OS,4.0
nested_cv,M10,GAS6_3,GAS6,OS,4.0
nested_cv,M8,TBC1D9_3,TBC1D9,OS,4.0
nested_cv,M8,CYTH4_3,CYTH4,OS,4.0
nested_cv,M10,TRIB3_3,TRIB3,OS,4.0
nested_cv,M10,GTSE1_3,GTSE1,OS,4.0
nested_cv,M8,CSF2RB_3,CSF2RB,OS,4.0
nested_cv,M10,PTTG1_3,PTTG1,OS,4.0
nested_cv,M8,BTK_3,BTK,OS,4.0
nested_cv,M8,CSF1R_3,CSF1R,OS,4.0
nested_cv,M10,PLPP1_3,PLPP1,OS,4.0
nested_cv,M10,SIM2_3,SIM2,OS,4.0
nested_cv,M8,IFIT2_3,IFIT2,OS,4.0
nested_cv,M10,CDCA8_3,CDCA8,OS,4.0
nested_cv,M10,TROAP_3,TROAP,OS,4.0
nested_cv,M10,BMP7_3,BMP7,OS,4.0
nested_cv,M10,DUSP9_3,DUSP9,OS,4.0
nested_cv,M8,STING1_3,STING1,OS,4.0
nested_cv,M5,RGS7_3,RGS7,OS,4.0
nested_cv,M10,EPAS1_3,EPAS1,OS,4.0
nested_cv,M4,ADSS1_3,ADSS1,OS,4.0
nested_cv,M8,IFI35_3,IFI35,OS,4.0
nested_cv,M8,LOC488622_3,LOC488622,OS,4.0
nested_cv,M10,CXCL14_3,CXCL14,OS,4.0
nested_cv,M8,LOC488947_3,LOC488947,OS,4.0
nested_cv,M8,DHX58_3,DHX58,OS,4.0
nested_cv,M15,SMTNL2_3,SMTNL2,OS,4.0
nested_cv,M15,VGLL2_3,VGLL2,OS,4.0
nested_cv,M8,TLR3_3,TLR3,OS,4.0
nested_cv,M8,APOL5_3,APOL5,OS,4.0
nested_cv,M8,NCKAP1L_3,NCKAP1L,OS,4.0
nested_cv,M10,CDC45_3,CDC45,OS,4.0
nested_cv,M8,LGALS9_3,LGALS9,OS,4.0
nested_cv,M8,BLNK_3,BLNK,OS,4.0
nested_cv,M8,GYPC_3,GYPC,OS,4.0
nested_cv,M8,HK2_3,HK2,OS,4.0
nested_cv,M10,FAM241A_3,FAM241A,OS,4.0
nested_cv,M8,EXPH5_3,EXPH5,OS,4.0
nested_cv,M9,ATF5_3,ATF5,OS,4.0
nested_cv,M10,PBK_3,PBK,OS,4.0
nested_cv,M10,UHRF1_3,UHRF1,OS,4.0
nested_cv,M10,LOC119877177,LOC119877177,OS,4.0
nested_cv,M10,RAB30_3,RAB30,OS,4.0
nested_cv,M10,TRIP13_3,TRIP13,OS,4.0
nested_cv,M8,PTPRC_4,PTPRC,OS,4.0
nested_cv,M6,SGMS1_3,SGMS1,OS,4.0
nested_cv,M8,ZBP1_3,ZBP1,OS,4.0
nested_cv,M8,TNFAIP8L2_3,TNFAIP8L2,OS,4.0
nested_cv,M10,UBE2S_3,UBE2S,OS,4.0
nested_cv,M8,ZMAT1_3,ZMAT1,OS,4.0
nested_cv,M8,RNASEL_3,RNASEL,OS,4.0
nested_cv,M8,ASAH1_3,ASAH1,OS,4.0
nested_cv,M8,CARD9_3,CARD9,OS,4.0
nested_cv,M10,CIRBP_3,CIRBP,OS,4.0
nested_cv,M10,GAB2_3,GAB2,OS,4.0
nested_cv,M8,TYROBP_3,TYROBP,OS,4.0
nested_cv,M8,IFIH1_3,IFIH1,OS,4.0
nested_cv,M8,HNMT_3,HNMT,OS,4.0
nested_cv,M10,MYBL2_3,MYBL2,OS,4.0
nested_cv,M10,PCBP3_3,PCBP3,OS,4.0
nested_cv,M8,PTPN6_3,PTPN6,OS,4.0
nested_cv,M9,CADM4_3,CADM4,OS,4.0
nested_cv,M10,DBF4B_3,DBF4B,OS,4.0
nested_cv,M10,C1H9orf3_3,C1H9orf3,OS,4.0
nested_cv,M8,PARP14_3,PARP14,OS,4.0
nested_cv,M6,RNLS_3,RNLS,OS,4.0
nested_cv,M10,SMO_3,SMO,OS,4.0
nested_cv,M8,RGS18_3,RGS18,OS,4.0
nested_cv,M10,DLGAP5_3,DLGAP5,OS,4.0
nested_cv,M10,ECT2_3,ECT2,OS,4.0
nested_cv,M10,MAP1LC3C_3,MAP1LC3C,OS,4.0
nested_cv,M8,CHPT1_3,CHPT1,OS,4.0
nested_cv,M6,FAS_3,FAS,OS,4.0
nested_cv,M8,TRIM22_3,TRIM22,OS,4.0
nested_cv,M15,PPP1R27_3,PPP1R27,OS,4.0
nested_cv,M8,LOC612325_3,LOC612325,OS,4.0
nested_cv,M8,PARP15_3,PARP15,OS,4.0
nested_cv,M8,DENND1C_3,DENND1C,OS,4.0
nested_cv,M10,CDC6_3,CDC6,OS,4.0
nested_cv,M8,FMO5_3,FMO5,OS,4.0
nested_cv,M10,USP46_3,USP46,OS,4.0
nested_cv,M8,GPR183_3,GPR183,OS,4.0
nested_cv,M10,MACROH2A2_3,MACROH2A2,OS,4.0
nested_cv,M10,XG_3,XG,OS,4.0
nested_cv,M8,IRF7_3,IRF7,OS,4.0
nested_cv,M10,DEPDC1_3,DEPDC1,OS,4.0
nested_cv,M10,ST6GALNAC3_3,ST6GALNAC3,OS,4.0
nested_cv,M10,CDT1_3,CDT1,OS,4.0
nested_cv,M10,SFRP4_3,SFRP4,OS,4.0
nested_cv,M8,DTX3L_3,DTX3L,OS,4.0
nested_cv,M10,PSAT1_3,PSAT1,OS,4.0
nested_cv,M10,KIF4A_3,KIF4A,OS,4.0
nested_cv,M9,LRRC4B_3,LRRC4B,OS,4.0
nested_cv,M10,BUB1_3,BUB1,OS,4.0
nested_cv,M10,CDCA2_3,CDCA2,OS,4.0
nested_cv,M15,KLHL30_3,KLHL30,OS,4.0
nested_cv,M8,DDX60_3,DDX60,OS,4.0
nested_cv,M10,ACSS3_3,ACSS3,OS,4.0
nested_cv,M8,ENPP5_3,ENPP5,OS,4.0
nested_cv,M8,VWA5A_3,VWA5A,OS,4.0
nested_cv,M10,POLE2_3,POLE2,OS,4.0
nested_cv,M8,PARP12_3,PARP12,OS,4.0
nested_cv,M8,LOC102153396_3,LOC102153396,OS,4.0
nested_cv,M10,SLC25A10_3,SLC25A10,OS,4.0
nested_cv,M5,GNG11_3,GNG11,OS,4.0
nested_cv,M6,STAMBPL1_3,STAMBPL1,OS,4.0
nested_cv,M8,SYK_3,SYK,OS,4.0
nested_cv,M8,LHX2_3,LHX2,OS,4.0
nested_cv,M8,PSMB8_3,PSMB8,OS,4.0
nested_cv,M10,NSMCE2_3,NSMCE2,OS,4.0
nested_cv,M8,DNASE1L3_3,DNASE1L3,OS,4.0
nested_cv,M8,LY96_3,LY96,OS,4.0
nested_cv,M8,LAPTM5_3,LAPTM5,OS,4.0
nested_cv,M10,CLTCL1_3,CLTCL1,OS,4.0
nested_cv,M10,CENPV_3,CENPV,OS,4.0
nested_cv,M5,TFCP2L1_3,TFCP2L1,OS,4.0
nested_cv,M8,ADGRG6_3,ADGRG6,OS,4.0
nested_cv,M8,LOC119877400,LOC119877400,OS,4.0
