gene,gene_symbol_clean,candidate_source,coef_dfi,hr_per_sd_dfi,p_dfi,q_dfi,c_index_dfi,coef_os,hr_per_sd_os,p_os,q_os,c_index_os,same_direction,combined_rank_score,candidate_rank
LOC484897_3,LOC484897,os_top200,-0.2293209678856232,0.7950732995504616,0.0061449179993369,0.0554671050710037,0.5704204427276779,-0.2832824146171635,0.7533070129040967,0.0022784915369058,0.0756453002193586,0.5911089789717758,True,702.0,421
IFI44L_3,IFI44L,os_top200,-0.2472842873142146,0.7809186567042107,0.0037277397099464,0.0416267308613957,0.5902540484326252,-0.2840843466450121,0.7527031540428881,0.0023908804270158,0.0756453002193586,0.5958263372511393,True,603.0,422
LOC119877400,LOC119877400,os_top200,-0.2341476173470454,0.7912450057855797,0.0043715145827852,0.0463084171905213,0.58475709404249,-0.2711045254763126,0.7625367877184016,0.0023996838673481,0.0756453002193586,0.5934276804989206,True,630.0,423
OAS1_3,OAS1,os_top200,-0.2279615411438658,0.7961548784526024,0.0090768953757833,0.0699298565160505,0.5811915020056455,-0.2938621553499739,0.7453792309013039,0.0024055205469756,0.0756453002193586,0.5979051731030622,True,808.0,424
SLC36A2_3,SLC36A2,os_top200,0.1993944269145793,1.2206633334338226,0.0225462083785337,0.11345441843412,0.5577551626801367,0.2884724816969666,1.3343876289345205,0.0025533582342659,0.0788073529094431,0.5869912848804669,True,1155.0,425
RYR2_3,RYR2,os_top200,0.2152453978617617,1.2401661937598214,0.0078857843867137,0.0638008445527002,0.5656663200118853,0.263616126482961,1.3016284396983435,0.0026421955045466,0.0789676472281004,0.5886303669944831,True,783.0,426
OAS2_3,OAS2,os_top200,-0.2186674396692837,0.8035889155170465,0.0087212532365655,0.0678735432100412,0.5732432030901797,-0.2738558758616664,0.7604416653631763,0.002681660089653,0.0789676472281004,0.5835931878148237,True,808.0,427
MS4A7_3,MS4A7,os_top200,-0.234104078522231,0.7912794564132363,0.0058531589366744,0.0546003632152469,0.5865398900609122,-0.2798116745736575,0.7559260881543884,0.0027341206535148,0.0789676472281004,0.5989445910290238,True,707.0,428
LOC102157159_3,LOC102157159,os_top200,-0.2324307752901878,0.7926046152722053,0.0075053215112821,0.0616200452486223,0.5765859456247214,-0.2865512400586737,0.7508486040188556,0.0027442533490922,0.0789676472281004,0.5941472775245862,True,782.0,429
IGSF6_3,IGSF6,os_top200,-0.2329877213016991,0.7921633001987666,0.0054391507241928,0.0526321209718974,0.5952310206507205,-0.2735592201412422,0.7606672881977528,0.0027949460315096,0.0798556009002751,0.6087790837131206,True,691.0,430
LOC610632_3,LOC610632,os_top200,-0.2414440915098799,0.7854927182732562,0.0066218536365127,0.0578833359835032,0.5591665428613876,-0.2839158857734496,0.7528299657533517,0.0028506254556344,0.080575412564711,0.5682018069880866,True,748.0,431
KCNQ1_3,KCNQ1,os_top200,-0.1985775909162835,0.8198961517786362,0.0122059752630967,0.0806207084748796,0.5762145297875502,-0.2520988612067025,0.7771679025143279,0.0030074051093237,0.081716802379977,0.592708083473255,True,940.0,432
LOC102155122_3,LOC102155122,os_top200,0.2071667169692239,1.230187647841673,0.0107792294230859,0.0755076299063504,0.5571980389243797,0.2696057084743209,1.309448044665341,0.0030288910777158,0.081716802379977,0.5685616055009195,True,897.0,433
TRIB3_3,TRIB3,os_top200,0.2532909574670071,1.2882580506096293,0.004199700491991,0.0452549386750269,0.5892140840885456,0.2802377215872028,1.323444386245524,0.0030725517694871,0.081716802379977,0.5903094267210363,True,651.0,434
HCLS1_3,HCLS1,os_top200,-0.2190299533284941,0.8032976563546835,0.0049761093037712,0.0502637303411239,0.5963452681622344,-0.251892921131254,0.7773279690122954,0.0031439811431056,0.0819379622111498,0.6067802030862717,True,686.0,435
IL18_3,IL18,os_top200,-0.2493572258495976,0.7793015370016764,0.0029830100219937,0.0370055392384855,0.599390878027039,-0.269491866026038,0.7637674919619909,0.0031647405220235,0.0819379622111498,0.6098185016390821,True,595.0,436
GNG11_3,GNG11,os_top200,-0.1334969976232954,0.8750300961436492,0.1051792528575724,0.27389786380867,0.5700490268905066,-0.2472722577364019,0.7809280508824608,0.003177585106071,0.0819379622111498,0.6004637403054289,True,2112.0,437
CALHM5_3,CALHM5,os_top200,-0.1900447460086057,0.826922131650697,0.0101392032527182,0.0733755741238451,0.569306195216164,-0.2378622843699129,0.7883112463987203,0.0033096075050578,0.0831254648485066,0.5690413368513633,True,888.0,438
SLC43A2_3,SLC43A2,os_top200,-0.2076567443027995,0.8124858792590053,0.0044123158009961,0.0465434156223218,0.5919625612836131,-0.2342577065669441,0.791157903034769,0.0033266157499011,0.0831254648485066,0.59846485967858,True,673.0,439
RBPMS2_3,RBPMS2,dfi_os_top500_same_direction,0.2239101364761934,1.2509585988293557,0.0030120381016392,0.0370940652911242,0.5929282424602585,0.2417011869333412,1.2734136233295468,0.0035571170039286,0.0831254648485066,0.5872711281682258,True,616.0,440
DOCK8_3,DOCK8,dfi_os_top500_same_direction,-0.2311936320990875,0.7935857874753369,0.0034745777733053,0.0405085763330268,0.5808943693359084,-0.2548253717200966,0.7750518321124297,0.0038180513264159,0.0837291957547359,0.5903094267210363,True,656.0,441
TASL_3,TASL,dfi_os_top500_same_direction,-0.2360066922306001,0.7897753885560947,0.0041754736776394,0.0451891090653617,0.597385232506314,-0.2652931392817016,0.7669810847347904,0.0035843214276064,0.0831254648485066,0.6050211881346446,True,677.0,442
ZBP1_3,ZBP1,dfi_os_top500_same_direction,-0.2460914022669318,0.7818507587276907,0.0042904250482018,0.045740139106629,0.5937824988857525,-0.278090164998514,0.7572285429257647,0.003574113777839,0.0831254648485066,0.6040217478212201,True,682.0,443
DOK2_3,DOK2,dfi_os_top500_same_direction,-0.2598630720022761,0.7711571715820118,0.0032678444762543,0.0388723351508713,0.5837171296984104,-0.2805671926418079,0.7553551880264386,0.0045266044052996,0.0849459791984949,0.6009434716558727,True,684.0,444
GAREM2_3,GAREM2,dfi_os_top500_same_direction,0.2365273318006657,1.2668421802249004,0.0037481016330602,0.0417383255351923,0.5749517159411678,0.2404507592391036,1.2718223067891967,0.004141366282707,0.0842142486875269,0.583033501239306,True,690.0,445
SIM2_3,SIM2,dfi_os_top500_same_direction,0.2302675826405831,1.258936834505768,0.0042202609863018,0.0452817702392907,0.5695661863021839,0.2436056135001147,1.2758410567650091,0.0040532970891726,0.0842142486875269,0.5702006876149356,True,703.0,446
ESPL1_3,ESPL1,dfi_os_top500_same_direction,0.2628817383970404,1.3006728901949651,0.0046638905849073,0.0484811911113028,0.5832714306938048,0.2890920909902418,1.335214684109316,0.0040208155893006,0.0842142486875269,0.5874310386183738,True,716.0,447
FGR_3,FGR,dfi_os_top500_same_direction,-0.2439426753146811,0.7835325487322895,0.0042057325499634,0.0452549386750269,0.593076808795127,-0.2710558072226121,0.7625739380840247,0.0042666511575763,0.0843211691220624,0.6094187255137123,True,717.0,448
SERPINB8_3,SERPINB8,dfi_os_top500_same_direction,-0.2486233473414958,0.7798736595595596,0.0034479836297802,0.0403745155711977,0.574728866438865,-0.2508405141953569,0.778146464978222,0.0053188602107949,0.0905131297245226,0.5787958743103861,True,717.0,449
LEPR_3,LEPR,dfi_os_top500_same_direction,-0.2328606898632901,0.7922639362340805,0.0034879487526094,0.0405085763330268,0.5882484029119002,-0.25218166141283,0.7771035555158131,0.0053291204274693,0.0905131297245226,0.5853522027664508,True,721.0,450
ARHGAP30_3,ARHGAP30,dfi_os_top500_same_direction,-0.2308450870286285,0.7938624360990041,0.0043944072220992,0.0464525076331846,0.5902540484326252,-0.2523439753172982,0.7769774310396962,0.0042086477032407,0.0842142486875269,0.6053410090349405,True,721.0,451
TMEM144_3,TMEM144,dfi_os_top500_same_direction,-0.2372633870537681,0.7887835052916512,0.0032176438750845,0.0387667936757175,0.5823800326845937,-0.2446297850003359,0.782994360847258,0.0058764187684126,0.0949480379627718,0.5932677700487727,True,724.0,452
PSMB8_3,PSMB8,dfi_os_top500_same_direction,-0.2506875372609489,0.7782655125444886,0.0030108526131262,0.0370940652911242,0.5969395335017085,-0.2540191152565427,0.7756769746403971,0.0062378521966208,0.0971179145621652,0.6047813224594227,True,726.0,453
MXRA5_3,MXRA5,dfi_os_top500_same_direction,-0.2501232573877004,0.7787047960370215,0.0035942178170552,0.0409364216065515,0.5676719655326103,-0.248035296631621,0.7803323996866854,0.0052216146216523,0.0905131297245226,0.5664028144239226,True,727.0,454
CD80_3,CD80,dfi_os_top500_same_direction,-0.2240679198916005,0.7992608468157073,0.0045057104022093,0.0471308619477964,0.5909225969395335,-0.2462449529721361,0.7817307142090196,0.0042866449876883,0.0843827753481951,0.6118973374910051,True,732.0,455
SASH3_3,SASH3,dfi_os_top500_same_direction,-0.233587162422101,0.7916885872380036,0.0044898908821231,0.0470965784747364,0.5901054820977566,-0.2550491544472751,0.7748784083050849,0.0051571056928514,0.0904755384710775,0.6064603821859759,True,761.0,456
DLA-DRA_3,DLA-DRA,dfi_os_top500_same_direction,-0.2336519536558593,0.7916372944193645,0.004126011719038,0.0447506694038829,0.5946367553112465,-0.2443409637676307,0.7832205389046997,0.0058867783536918,0.0949480379627718,0.6097385464140082,True,771.0,457
GAS6_3,GAS6,dfi_os_top500_same_direction,-0.2179162896219512,0.8041927581287842,0.0047148669686978,0.0485750910181183,0.5912197296092705,-0.2371938569325254,0.788838351411115,0.0053613704891906,0.0905131297245226,0.5929479491484768,True,779.0,458
GINS4_3,GINS4,dfi_os_top500_same_direction,0.234918351069589,1.26480549450103,0.0032536169945093,0.0388723351508713,0.5670777001931362,0.2349555519832639,1.2648525472962444,0.0078358128463514,0.1031028006098875,0.567602142800032,True,798.0,459
SIRPB2_3,SIRPB2,dfi_os_top500_same_direction,-0.2237562992406039,0.799509951812223,0.0047017029850778,0.0485750910181183,0.590476897934928,-0.2348541043274016,0.7906861989088546,0.0063119808661887,0.0972621847652701,0.598304949228432,True,806.0,460
GASK1B_3,GASK1B,dfi_os_top500_same_direction,-0.2288424097295937,0.7954538794201398,0.003134933645231,0.0381378788957544,0.5933739414648641,-0.2244132475782583,0.7989848875673671,0.0084842828557757,0.1062195405934212,0.571519948828656,True,809.0,461
TRIM22_3,TRIM22,dfi_os_top500_same_direction,-0.2430678027993303,0.7842183397701812,0.0049968512166925,0.0502688860499086,0.5863913237260436,-0.2614619347014895,0.769925182298445,0.0061417415672915,0.0965682636366589,0.5903893819461101,True,815.0,462
LOC119878294,LOC119878294,dfi_os_top500_same_direction,0.2499511181187296,1.2839626526437995,0.004531997915003,0.0473068675887581,0.5883969692467687,0.2552964383853753,1.2908442199378931,0.0066820921967102,0.0979778914473647,0.58695130726793,True,820.0,463
TFEC_3,TFEC,dfi_os_top500_same_direction,-0.2320549469353772,0.7929025545442847,0.0034900312523933,0.0405085763330268,0.5922596939533502,-0.2294154658568534,0.7949981702865122,0.008451954498736,0.1062195405934212,0.59078915807148,True,825.0,464
CYSLTR1_3,CYSLTR1,dfi_os_top500_same_direction,-0.2528556260645588,0.7765799916402534,0.0040952903566512,0.0445140256157748,0.6029936116476007,-0.2606546701579738,0.7705469665376926,0.0077301811354228,0.102522296225767,0.6155353002318702,True,837.0,465
IRX1_3,IRX1,dfi_os_top500_same_direction,0.2499983521636106,1.2840233008256785,0.0031734588479356,0.0383267976803825,0.5804486703313029,0.2369626833239623,1.2673938219681615,0.0092474284385346,0.1086166687201671,0.5682018069880866,True,838.0,466
WAS_3,WAS,dfi_os_top500_same_direction,-0.2408446753388397,0.7859636964526902,0.0032531705734011,0.0388723351508713,0.5825285990194622,-0.2318151584448802,0.7930927062481339,0.0091236627800944,0.1081002699063325,0.5919085312225154,True,839.0,467
SPI1_3,SPI1,dfi_os_top500_same_direction,-0.2267339444692832,0.7971328356795487,0.0037028130600512,0.0416267308613957,0.5840142623681474,-0.2228838025643308,0.8002078259900052,0.0089075473179201,0.1065344440936821,0.5862317102422643,True,862.0,468
MYO1F_3,MYO1F,dfi_os_top500_same_direction,-0.2294326538566707,0.794984505975538,0.0047312138651647,0.0485750910181183,0.5840885455355816,-0.233359701483733,0.7918686859488864,0.0078270779038913,0.1031028006098875,0.5977452626529144,True,866.0,469
SMPDL3A_3,SMPDL3A,dfi_os_top500_same_direction,-0.2283028004041776,0.7958832295816707,0.0047848180030592,0.0489245194586832,0.5898083494280196,-0.2337378186363046,0.7915693234167656,0.0087509678038779,0.1062195405934212,0.6013432477812425,True,897.0,470
CENPA_3,CENPA,dfi_os_top500_same_direction,0.2468227610681701,1.2799522353061246,0.0035399684506161,0.0406159956372344,0.5935225077997326,0.2425898441288063,1.2745457544724603,0.0110525613073203,0.1188584753410588,0.592708083473255,True,899.0,471
GSDMD_3,GSDMD,dfi_os_top500_same_direction,-0.2422563012278493,0.784854992472685,0.0033024125999186,0.0391281113734442,0.59277967612539,-0.2268677609365772,0.7970261733162636,0.0117130225395033,0.1219180373239799,0.5871911729431518,True,902.0,472
RAI2_3,RAI2,dfi_os_top500_same_direction,-0.2526666227435456,0.7767267817091741,0.0035220217301754,0.0405762872140032,0.5547466943990492,-0.2316320720516777,0.79323792402449,0.0122732062080157,0.1235586083768811,0.5612856800191892,True,930.0,473
SLC31A2_3,SLC31A2,dfi_os_top500_same_direction,-0.2187652790579771,0.8035102967148618,0.0047187263292769,0.0485750910181183,0.5860941910563067,-0.2132449317926729,0.8079582183243442,0.0113142672277346,0.1190975497656275,0.5747181578316143,True,960.0,474
C6H16orf54_3,C6H16orf54,dfi_os_top500_same_direction,-0.2543726986223825,0.7754027566472168,0.0050212099558401,0.0503127250084183,0.5574951715941168,-0.2450948433303455,0.7826303074569878,0.0110053417278001,0.1188584753410588,0.5758375309826497,True,961.0,475
